8795;8778;7100;4807;2727;1093;694;nan;
nan;8749;7055;4780;2692;1066;730;nan;
8750;8709;7001;4749;2658;1035;759;nan;
8713;8682;6946;4722;2620;1004;796;nan;
8673;8658;6901;4691;2587;970;823;3418;
8636;8625;6863;4662;2554;941;848;3473;
8601;8590;6840;4631;2526;910;885;3481;
8570;8556;6818;4598;2497;878;918;3528;
8537;8515;6794;4567;2475;841;957;nan;
8504;8476;6785;4537;2446;810;997;3563;
8472;8454;6779;4500;2425;783;1048;nan;
8445;8421;6757;4470;2402;758;1076;nan;
8421;8388;6738;4446;2375;729;1108;3671;
8390;8356;6718;4419;2347;699;1140;3633;
8361;8334;6691;4386;2320;667;1170;3688;
8335;8309;6660;4358;2294;635;1199;3834;
8310;8283;6633;4330;2267;605;1237;nan;
8285;8257;6604;4302;2246;574;1271;nan;
8265;8239;6571;4275;2227;542;1296;3981;
8244;8216;6531;4251;2204;518;1321;3894;
8216;8181;6492;4226;2173;485;1348;3922;
8184;8155;nan;4197;2146;454;1375;3953;
8152;8119;6451;4165;2119;426;1404;nan;
nan;8079;nan;4134;2095;401;1433;nan;
8130;8036;6414;4105;nan;377;1467;nan;
8101;8004;6381;4076;2067;349;1501;3971;
nan;7979;6339;4046;2028;326;1524;4009;
8084;7950;6311;4014;1997;297;1554;3972;
8053;nan;nan;3984;1962;nan;1589;3994;
nan;7916;nan;3954;1926;267;1625;nan;
8019;7883;6286;3928;1891;230;1646;4032;
7978;7844;6259;3901;nan;208;1677;3933;
nan;7820;6219;3871;1854;177;1705;3879;
7933;7794;6189;3842;1820;150;1727;3893;
7907;7772;6159;3817;1784;124;1760;3915;
7876;7739;6140;3792;1746;102;1788;3951;
nan;7715;nan;3763;1710;86;1815;3985;
7848;7679;nan;3742;1680;68;1834;nan;
7815;7651;6108;3719;1650;62;1858;nan;
7788;7623;6075;3692;1619;64;1886;4020;
7748;7587;6045;3669;1590;68;1917;4067;
7718;7558;6003;3639;1555;68;1943;4143;
7683;7516;nan;3613;1525;84;1980;nan;
7659;7506;5954;3585;1493;101;2012;4213;
nan;7510;5897;3559;1469;135;2032;4284;
7651;nan;5857;3528;1445;206;2064;nan;
7619;7492;5804;3505;1414;255;2095;4371;
7602;7449;5744;3474;1388;295;2135;4414;
7574;7474;5676;3446;1358;326;2171;4449;
7553;7449;5627;3419;1327;352;2197;4482;
7539;7411;5567;3391;1294;394;2229;4529;
nan;7387;5527;3367;1272;444;2261;4550;
nan;nan;5480;3335;1246;471;2283;4569;
nan;nan;5448;3298;1213;517;2316;4554;
7509;7384;nan;3260;1178;565;2349;4547;
7479;7396;5424;3225;1142;572;2380;4548;
7467;7389;5385;3194;1116;590;2410;4520;
7454;7370;5352;3165;1083;621;2430;4537;
7429;7344;5311;3131;1049;660;2451;4570;
7415;7324;5280;3094;1014;702;2472;4609;
7381;nan;5245;3063;979;732;2491;4678;
7372;nan;5213;3020;943;765;2514;nan;
7336;7281;5173;2988;906;816;2538;4732;
7295;7275;5138;2961;875;848;2560;4768;
7278;7269;5092;2928;838;869;2589;4815;
7254;7251;5047;2891;806;880;2612;4856;
7223;7193;5017;2852;773;908;2637;nan;
7183;7108;4977;2816;743;950;2669;nan;
nan;7027;4941;2783;712;995;2703;nan;
7137;7001;4904;2758;684;1054;2734;nan;
7085;7011;4868;2717;655;1123;2773;nan;
nan;nan;4836;2696;620;1174;2814;nan;
nan;nan;4806;2665;596;1183;2854;4906;
nan;6956;4772;2628;566;1206;2894;4956;
nan;6877;4737;2601;540;1266;2930;5008;
nan;6833;4700;2568;516;1356;nan;5061;
nan;nan;4661;2542;487;1415;2962;5131;
nan;6789;4627;2509;457;1451;3007;nan;
7010;6792;4590;2479;434;1469;3044;nan;
nan;6803;4546;2451;402;1469;3079;nan;
6941;6806;4511;2425;376;1478;nan;nan;
nan;6798;4469;2390;353;1508;3220;nan;
nan;6727;4424;2358;321;1564;3248;5159;
6862;6642;4380;2335;295;1608;nan;nan;
6763;6629;4346;2310;273;1604;3283;nan;
nan;6588;4309;2288;243;1580;3321;5272;
6658;6522;4269;2255;222;1588;3423;nan;
6561;6475;4235;2227;198;1625;3527;nan;
6453;6389;4202;2224;168;1660;3614;5404;
6355;6312;4173;2199;153;1716;3642;5524;
6266;6270;4134;2157;134;1751;3677;5622;
6171;6225;4104;2121;118;1762;3715;nan;
6123;6166;4080;2088;109;1796;3647;nan;
nan;6125;4051;2048;102;1818;3681;nan;
6042;6103;4013;2015;96;1856;3707;nan;
5996;6077;3975;1981;95;1895;3728;nan;
5999;6070;3958;1944;92;1933;3690;nan;
6004;nan;3927;1924;97;1939;3654;5744;
6023;nan;3903;1855;114;1960;3627;nan;
5984;6032;3879;1802;129;1974;3662;5873;
5940;5995;3857;1769;146;1980;3698;nan;
5901;5946;3840;1730;167;2007;3721;nan;
5862;5886;nan;1712;191;2035;3758;nan;
5814;5841;nan;1688;212;2066;3794;nan;
5772;5799;3830;1645;218;2088;3826;nan;
5730;5751;3825;1616;248;2117;3866;nan;
5659;5685;3810;1594;280;2138;3887;nan;
5578;5648;3806;1546;317;2180;3908;nan;
5483;5584;3771;1524;349;2214;3946;6005;
5454;5549;3736;1499;369;2246;3969;nan;
5428;5508;nan;1478;409;2306;3994;6121;
5388;5476;3711;1462;451;2344;4023;nan;
5365;5438;3740;1419;486;2363;4050;nan;
5340;nan;nan;1394;524;2392;4072;nan;
5313;5402;3700;1372;604;2416;4102;6235;
5282;5368;nan;1346;634;2447;4127;nan;
5252;5348;3670;1316;657;nan;4164;6356;
5226;5324;3638;1288;683;2495;4189;nan;
5200;5282;nan;1267;745;2510;4214;nan;
5170;5248;3591;1234;786;2551;4250;6471;
5141;5212;3544;1201;839;2584;4278;6589;
5116;5184;3497;1165;893;2602;4303;nan;
5089;5156;3480;1141;932;2632;4328;6647;
5057;5124;3462;1104;963;2670;4353;6732;
5027;5091;3414;1072;966;2705;4377;6797;
5000;5064;3323;1046;991;2742;4402;nan;
4968;5034;3300;1013;1024;2778;4431;6847;
4938;5001;3251;979;1062;2796;4469;6893;
4904;4979;3195;946;1061;2828;4502;6942;
4871;4953;3149;922;1094;2846;4532;nan;
4841;4926;3120;897;1107;2868;4557;nan;
4811;4900;3082;871;1105;2881;4589;nan;
4780;4872;3023;839;1135;2903;4627;7143;
4755;4840;2979;808;1165;2930;4670;7185;
4727;4809;2945;778;1194;2957;4706;7171;
4700;4785;2890;740;1232;2984;4741;7156;
4680;4753;2840;714;1269;3010;4773;7199;
4658;4724;2793;688;1291;3035;4801;7240;
4641;4688;2748;653;1328;3071;4828;7266;
4624;4664;2720;614;1348;3105;4848;nan;
4603;4634;2686;579;1371;3148;4881;7309;
4582;4596;2657;547;1404;3184;4910;7365;
4559;4565;2636;521;1424;3218;4929;7414;
4527;4548;2610;490;1449;3249;4951;7297;
4497;4516;2588;464;1486;3272;4980;7325;
4463;4486;2569;438;1506;3302;5009;7362;
4429;4474;2549;401;1527;3331;5038;nan;
4392;4463;2534;374;1552;3366;5071;nan;
4356;4450;2508;347;1560;3389;5099;7387;
4320;4428;2482;322;1586;3416;5133;7419;
4285;4404;2459;297;1607;3438;5165;7455;
4248;4393;2433;272;1622;3476;5195;nan;
4212;4433;2399;239;1648;3505;5229;nan;
4185;4392;2366;216;1686;nan;5264;nan;
4163;4416;2329;190;1713;nan;5297;nan;
4138;4386;2306;161;1762;3548;5321;7510;
4111;4356;2280;143;1831;3601;5347;7556;
4091;4368;2248;121;1904;3708;5375;7591;
4070;4356;2225;103;1972;nan;5407;7635;
4049;4361;2195;91;2032;nan;5434;7676;
nan;4336;2168;75;2105;3822;5457;7723;
4019;4290;2138;66;2176;nan;5483;7763;
3995;4203;2112;68;nan;nan;5515;nan;
3965;4186;2076;65;2233;3916;5545;7813;
3933;4111;2049;79;2297;4039;5574;7866;
3898;4077;2016;102;2363;nan;5602;7908;
3868;4030;1980;116;2405;nan;5631;nan;
3841;3941;1949;146;2402;nan;5658;7934;
3834;3883;1918;183;2400;nan;5686;7963;
nan;3807;1887;216;2404;nan;5725;7997;
3789;3777;1852;249;2412;4095;nan;8025;
nan;3760;1816;295;2400;nan;5758;nan;
3790;3723;1773;338;2399;nan;nan;8055;
nan;3691;1755;389;2397;4159;5834;nan;
nan;3662;1726;420;2383;nan;5926;nan;
nan;3636;1703;455;2356;4221;5995;8095;
nan;3608;1685;494;2361;4286;nan;nan;
3775;3583;1656;530;2379;nan;nan;nan;
3763;3560;1630;546;2399;nan;nan;nan;
3754;3543;1602;597;2426;4403;6040;8146;
3733;3510;1567;640;2447;nan;6093;nan;
nan;3471;1547;656;2471;4458;6145;8190;
nan;3445;1525;669;2499;4455;nan;8235;
3728;3418;1496;686;2531;4429;6242;8284;
3671;3395;1467;708;2558;4433;6293;nan;
nan;3370;1426;732;2601;4413;6338;8328;
3651;3342;1392;774;2643;4455;6445;8382;
3565;3306;1359;812;2687;4486;nan;nan;
