5215;5185;3489;1265;780;2545;4234;6542;
5167;5240;nan;1175;684;2502;4224;6464;
5176;5265;nan;1177;1267;2545;4231;6442;
nan;5320;3648;1235;702;2395;4188;6421;
nan;5298;3716;1218;643;2452;4130;6414;
nan;5368;nan;1323;544;2466;4151;nan;
nan;5380;3917;1370;765;2413;4098;6295;
5403;5397;nan;1392;492;2484;4058;6300;
nan;5422;nan;1430;422;2421;4058;nan;
nan;5495;nan;1621;508;2326;4040;nan;
nan;5532;nan;1444;444;2281;4009;nan;
nan;5572;3785;1476;349;2177;3963;6205;
5425;5543;3869;1668;423;2219;3902;nan;
nan;5553;4001;1501;320;2156;3922;nan;
nan;5644;3995;1594;275;2171;3857;nan;
nan;5706;nan;1714;252;2019;3853;nan;
nan;5667;3960;1629;226;1981;3838;nan;
nan;5705;4068;1631;218;2005;3803;nan;
nan;5715;4095;1754;156;2078;3781;nan;
nan;5746;3861;1748;149;1971;3733;6173;
nan;5738;3792;1724;103;1860;3725;nan;
nan;5786;nan;1789;93;1865;3662;nan;
nan;5873;3905;1877;51;1997;3671;nan;
nan;5868;4135;1941;77;1811;3629;nan;
nan;5877;4008;1847;37;1795;3581;nan;
nan;5946;4141;1903;11;1720;3540;nan;
nan;5952;4026;2023;19;1703;3528;nan;
nan;5914;4358;2036;1;1657;3482;5796;
nan;nan;4080;2040;28;1599;3510;nan;
nan;6043;nan;2102;25;1692;3510;nan;
6403;6125;nan;2041;5;1580;3468;nan;
nan;6179;4435;2085;40;1608;3398;nan;
6298;6099;4176;2178;60;1566;3382;5735;
nan;6156;4169;2177;102;1562;3257;5850;
nan;6250;4318;2160;139;1587;3287;nan;
6391;6275;4383;2256;148;1487;3276;5591;
nan;6290;4408;2266;181;1487;3368;5541;
nan;6385;4446;2393;144;1401;3790;5435;
nan;6338;4393;2253;248;1446;4003;5461;
6491;6362;4448;2430;295;1487;3353;5465;
nan;6768;nan;2343;307;1371;3208;5358;
6496;6400;4469;2372;125;1720;3161;5390;
6559;6360;nan;2418;244;1356;3058;5306;
nan;6459;4547;2454;413;1122;3074;5270;
6615;6464;4434;2431;268;1237;2998;5247;
nan;6488;4503;2526;481;1058;3011;5214;
6830;6537;4727;2520;504;1102;3053;5185;
nan;nan;nan;2589;505;1077;2942;5121;
6677;6591;4924;2582;534;1010;2869;5052;
nan;6675;4663;2587;533;920;2920;5060;
nan;nan;nan;2571;593;851;2874;5038;
nan;6758;4731;2633;598;1034;2811;5011;
6744;6840;4781;2657;880;953;2832;5001;
6761;6825;4731;2714;651;901;2782;5012;
nan;6775;4829;2700;697;870;2738;4962;
nan;6817;4900;2728;751;848;2763;5023;
nan;nan;4976;2804;846;784;2722;4932;
nan;6940;4912;2866;796;894;2680;4873;
nan;nan;5073;2924;825;810;2630;4886;
7094;6830;5152;2984;848;775;2599;4825;
7145;nan;4983;2898;1254;768;2571;4786;
nan;nan;5256;2944;926;701;2522;4725;
nan;nan;5141;2983;967;715;2548;4701;
nan;7283;5087;2999;948;713;2532;4698;
nan;nan;nan;3080;986;647;2429;4672;
nan;nan;5312;3137;1005;711;2436;4631;
nan;7783;5303;3197;1084;665;2433;4598;
7265;nan;nan;3153;1160;469;2395;4567;
nan;7232;5351;3172;1127;622;2379;4590;
7402;nan;5632;3200;1146;453;2390;4537;
7334;7310;nan;3236;1119;454;2325;4589;
7446;7329;nan;3276;1183;359;2284;4528;
nan;7328;5720;3309;1202;455;2209;4415;
nan;7312;5630;3386;1259;265;2243;4442;
7542;7342;5545;3368;1302;395;2235;4449;
7476;7298;5635;3409;1368;289;2161;4364;
7672;7288;5646;3387;1451;299;2178;4379;
nan;7260;5727;3472;1364;336;2079;4265;
nan;7388;5825;3442;1414;195;2072;4252;
nan;7355;nan;3522;1490;249;2020;4241;
nan;7382;5810;3543;1405;228;2024;4314;
nan;7439;5815;3538;1533;130;2015;4227;
nan;7442;5861;3536;1501;85;1959;4140;
7602;7513;nan;3592;1484;148;1974;4160;
nan;7610;nan;3655;1556;164;1930;4123;
nan;7469;nan;3657;1546;143;1853;4089;
nan;7581;nan;3682;1677;56;1928;4005;
nan;7694;nan;3694;1649;153;1887;4001;
nan;7622;nan;3720;1653;81;1837;4016;
7840;7667;nan;3766;1754;142;1795;3995;
7913;7698;nan;3774;1717;150;1781;3954;
7940;7609;nan;3816;1803;125;1700;3912;
nan;7681;nan;3875;1850;116;1738;3938;
nan;7786;nan;3828;1863;136;1631;3876;
7928;7762;6327;3834;1885;167;1612;3833;
7924;7778;6154;3899;1897;166;1620;3839;
7958;7846;nan;3925;2055;249;1610;3790;
7955;7835;nan;4006;2095;273;1547;3735;
nan;7905;nan;4004;2041;302;1543;3771;
nan;7960;nan;4053;2015;300;1521;3708;
nan;8029;nan;4109;2147;238;1511;3675;
8199;8020;nan;4072;2077;413;1485;3669;
8195;8100;nan;4178;2242;391;1461;3621;
8271;8118;nan;4151;2774;380;1384;3603;
nan;8075;nan;4168;nan;459;1406;3532;
8278;8028;nan;4215;2155;355;1347;3492;
8252;8102;nan;4219;2138;463;1339;3537;
nan;8171;nan;4259;2237;460;1297;3464;
8316;8212;nan;4302;2293;611;1284;3521;
8351;8248;nan;4281;2203;582;1250;3456;
8400;8243;nan;4313;2222;653;1214;3441;
8411;8302;nan;nan;2338;668;1150;3481;
