11725;11788;9833;7792;5839;4160;2230;0;
11747;11797;9872;7794;5846;4167;2198;0;
11722;11770;9843;7798;nan;4130;2233;0;
11699;11752;9879;7798;nan;4151;2321;0;
11732;11761;9807;7800;5850;4119;2188;0;
11691;11754;9807;7762;6696;4112;2102;0;
nan;11760;9790;7763;nan;4130;2109;0;
11655;11752;9783;7817;5826;4059;2164;0;
11635;11709;9766;7772;5836;4073;2056;0;
11614;11710;9717;7700;6077;4030;2137;7;
11615;11658;9747;7709;nan;4045;2143;56;
11587;11660;9765;7700;5763;4015;1996;108;
11531;11628;nan;7630;5692;3925;2002;98;
11563;nan;9635;7641;5751;3962;1970;0;
11539;11609;9669;7588;5490;3950;1894;353;
11507;11549;9615;7551;5603;3888;1903;380;
11438;11514;9601;7483;5530;3870;1835;378;
11371;11429;9579;7483;5499;3819;1830;428;
11397;11432;9560;7477;5469;3824;1759;227;
11380;11393;9529;7460;5404;3812;1759;323;
11360;11373;9501;7453;5368;3789;1789;380;
11319;11301;9468;7397;5380;3717;1737;385;
11305;11302;9441;7365;5363;3679;1616;446;
11271;11303;9417;7398;5320;3683;1603;546;
11239;11295;9410;7328;5278;3696;1635;551;
11206;11266;nan;7291;5265;3686;1622;537;
11197;11211;9394;7242;5254;3630;1494;497;
11164;11175;9299;7273;5214;3567;1450;568;
11128;11132;9272;7166;5153;3552;1443;561;
11123;11174;9278;7237;5132;3564;1388;643;
11080;11104;9354;7202;5109;3537;1503;625;
11084;11028;9212;7172;5078;3461;1421;525;
11058;10998;nan;7084;5082;3473;1354;606;
11017;10994;9205;7054;5014;3435;1327;618;
10949;10938;9162;7087;5001;3386;1368;785;
nan;10904;9094;7076;4967;3330;1342;779;
10910;10896;9095;7022;4962;3371;1264;838;
10889;10846;9046;6972;4883;3358;1236;920;
10847;10824;8989;6927;4880;3281;1242;1422;
10827;10855;9024;6936;4828;3277;1227;911;
10796;10878;8942;6899;4821;3210;1138;909;
10753;10807;8917;6885;4722;3106;1151;1076;
10732;10745;8888;6918;4702;3089;1108;1244;
10698;10760;8924;6847;4640;3066;1136;1142;
10672;10725;nan;6797;4647;3074;1076;1104;
10657;10655;nan;6798;4657;3072;1121;1527;
10619;10638;8779;6824;4613;3058;984;nan;
10620;10576;8712;6786;4567;2964;987;2009;
10565;10577;8697;6857;4576;2959;929;1300;
nan;nan;8688;6752;4497;2934;906;1250;
10483;10570;8732;nan;4500;2898;907;1282;
10496;10462;nan;6723;4502;2851;802;1322;
10458;10481;nan;7109;4462;2805;808;1364;
10396;10444;nan;6673;4476;2861;803;1264;
10370;10399;8559;6616;4468;2800;755;1418;
10377;10400;nan;6806;4442;2729;633;1454;
10329;10362;nan;6545;4380;2745;647;1588;
10310;10351;nan;6502;4348;2710;683;1628;
10272;10255;nan;6492;4284;2640;542;1764;
10252;nan;nan;6339;4220;2655;534;1689;
10209;10193;8374;6337;4238;2649;522;1680;
10175;10220;8385;6404;4229;2591;529;1508;
