nan;nan;4789;2596;2732;nan;nan;nan;nan;nan;2016-03-12 10:20:29.357000
nan;nan;4703;2653;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:29.517000
nan;nan;4766;2664;2865;nan;nan;nan;nan;nan;2016-03-12 10:20:29.677000
nan;nan;4795;2645;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:29.837000
nan;nan;nan;2596;2814;nan;nan;nan;nan;nan;2016-03-12 10:20:29.997000
10144;nan;nan;2657;2800;nan;nan;nan;nan;nan;2016-03-12 10:20:30.173000
nan;nan;nan;2618;2797;nan;nan;nan;nan;nan;2016-03-12 10:20:30.396000
nan;nan;4821;2663;2832;nan;nan;nan;nan;nan;2016-03-12 10:20:30.620000
nan;nan;4849;2635;2747;nan;nan;nan;nan;nan;2016-03-12 10:20:30.780000
nan;nan;4641;2667;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:30.972000
nan;nan;4739;2718;3000;nan;nan;nan;nan;nan;2016-03-12 10:20:31.181000
nan;nan;nan;2672;2718;nan;nan;nan;nan;nan;2016-03-12 10:20:31.405000
nan;nan;4686;2656;2699;nan;nan;nan;nan;nan;2016-03-12 10:20:31.581000
nan;nan;4705;2630;2738;nan;nan;nan;nan;nan;2016-03-12 10:20:31.804000
nan;nan;4670;2650;2900;nan;nan;nan;nan;nan;2016-03-12 10:20:32.028000
nan;nan;4694;2622;2819;nan;nan;nan;nan;nan;2016-03-12 10:20:32.204000
nan;nan;4616;2689;2961;nan;nan;nan;nan;nan;2016-03-12 10:20:32.428000
nan;nan;4663;2638;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:32.652000
nan;nan;4502;2636;3379;nan;nan;nan;nan;nan;2016-03-12 10:20:32.876000
nan;nan;4576;2615;3062;nan;nan;nan;nan;nan;2016-03-12 10:20:33.036000
nan;nan;4519;2631;3051;nan;nan;nan;nan;nan;2016-03-12 10:20:33.211000
9623;nan;nan;2608;2993;nan;nan;nan;nan;nan;2016-03-12 10:20:33.435000
nan;nan;4503;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:33.675000
9577;nan;4494;2632;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:33.899000
9587;nan;4588;2594;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:34.123000
9551;nan;4545;2575;2897;nan;nan;nan;nan;nan;2016-03-12 10:20:34.299000
9464;nan;4430;2579;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:34.539000
9433;nan;4380;2527;2856;nan;nan;nan;nan;nan;2016-03-12 10:20:34.763000
9506;nan;4352;2509;2860;nan;nan;nan;nan;nan;2016-03-12 10:20:34.986000
nan;nan;4361;2526;2772;nan;nan;nan;nan;nan;2016-03-12 10:20:35.162000
9429;nan;nan;2489;2755;nan;nan;nan;nan;nan;2016-03-12 10:20:35.386000
9385;nan;4299;2454;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:35.610000
nan;nan;4297;2419;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:35.770000
nan;nan;4296;2435;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:35.930000
nan;nan;4282;2430;3055;nan;nan;nan;nan;nan;2016-03-12 10:20:36.090000
nan;nan;4203;2365;2795;nan;nan;nan;nan;nan;2016-03-12 10:20:36.266000
nan;nan;nan;nan;2787;nan;nan;nan;nan;nan;2016-03-12 10:20:36.489000
nan;nan;nan;2340;2717;nan;nan;nan;nan;nan;2016-03-12 10:20:36.729000
nan;nan;nan;2258;2809;nan;nan;nan;nan;nan;2016-03-12 10:20:36.953000
nan;nan;4104;2251;2820;nan;nan;nan;nan;nan;2016-03-12 10:20:37.129000
nan;nan;4164;2676;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:37.353000
nan;nan;4193;2264;2974;nan;nan;nan;nan;nan;2016-03-12 10:20:37.529000
nan;nan;4142;nan;2856;nan;nan;nan;nan;nan;2016-03-12 10:20:37.752000
nan;nan;3998;2588;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:37.928000
nan;nan;4030;2328;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:38.153000
nan;nan;4003;2280;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:38.328000
nan;nan;3958;2199;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:38.568000
nan;nan;4012;2218;3162;nan;nan;nan;nan;nan;2016-03-12 10:20:38.808000
nan;nan;3897;nan;3207;nan;nan;nan;nan;nan;2016-03-12 10:20:38.984000
nan;nan;3888;2157;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:39.224000
nan;nan;3935;2286;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:39.400000
nan;nan;3840;2361;3014;nan;nan;nan;nan;nan;2016-03-12 10:20:39.576000
9045;nan;3779;2342;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:39.751000
8963;nan;3826;2294;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:39.927000
nan;nan;3729;2125;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:40.103000
nan;nan;3806;2247;3044;nan;nan;nan;nan;nan;2016-03-12 10:20:40.279000
nan;nan;3772;2082;3186;nan;nan;nan;nan;nan;2016-03-12 10:20:40.455000
nan;nan;3661;2021;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:40.631000
nan;nan;3728;2138;3021;nan;nan;nan;nan;nan;2016-03-12 10:20:40.807000
nan;nan;3717;2118;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:40.982000
nan;nan;3685;2059;3012;nan;nan;nan;nan;nan;2016-03-12 10:20:41.159000
nan;nan;3597;2076;2968;nan;nan;nan;nan;nan;2016-03-12 10:20:41.334000
nan;nan;3618;2059;3054;nan;nan;nan;nan;nan;2016-03-12 10:20:41.510000
nan;nan;3582;2133;3145;nan;nan;nan;nan;nan;2016-03-12 10:20:41.686000
nan;nan;3629;2183;3177;nan;nan;nan;nan;nan;2016-03-12 10:20:41.877000
nan;nan;3657;2107;3099;nan;nan;nan;nan;nan;2016-03-12 10:20:42.102000
nan;nan;3496;2050;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:42.277000
nan;nan;3588;2157;3162;nan;nan;nan;nan;nan;2016-03-12 10:20:42.453000
nan;nan;3677;2141;3135;nan;nan;nan;nan;nan;2016-03-12 10:20:42.630000
8639;nan;nan;2146;3114;nan;nan;nan;nan;nan;2016-03-12 10:20:42.806000
8573;nan;3680;2183;3207;nan;nan;nan;nan;nan;2016-03-12 10:20:42.981000
8546;nan;3694;2187;3225;nan;nan;nan;nan;nan;2016-03-12 10:20:43.157000
8559;nan;nan;2117;3376;nan;nan;nan;nan;nan;2016-03-12 10:20:43.333000
8518;nan;3643;2134;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:43.509000
8457;nan;3602;2229;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:43.685000
8504;nan;3985;2184;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:43.877000
nan;nan;3578;2469;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:44.101000
nan;nan;3550;2249;3703;nan;nan;nan;nan;nan;2016-03-12 10:20:44.277000
8404;nan;3537;2275;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:44.517000
8498;nan;3690;2293;3616;nan;nan;nan;nan;nan;2016-03-12 10:20:44.692000
nan;nan;3493;2339;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:44.868000
nan;nan;3474;2376;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:45.092000
nan;nan;3496;2252;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:45.268000
nan;nan;3461;2311;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:45.492000
nan;nan;3623;2406;3646;nan;nan;nan;nan;nan;2016-03-12 10:20:45.668000
nan;nan;nan;2459;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:45.844000
nan;nan;nan;2342;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:46.020000
nan;nan;nan;2375;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:46.195000
nan;nan;nan;2361;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:46.371000
nan;nan;nan;2425;3684;nan;nan;nan;nan;nan;2016-03-12 10:20:46.547000
nan;nan;nan;2375;3757;nan;nan;nan;nan;nan;2016-03-12 10:20:46.723000
nan;nan;3694;2450;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:46.899000
nan;nan;nan;2455;3632;nan;nan;nan;nan;nan;2016-03-12 10:20:47.091000
nan;nan;nan;2472;3746;nan;nan;nan;nan;nan;2016-03-12 10:20:47.331000
nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:47.506000
nan;nan;3435;2983;3747;nan;nan;nan;nan;nan;2016-03-12 10:20:47.683000
nan;nan;nan;2478;3732;nan;nan;nan;nan;nan;2016-03-12 10:20:47.858000
nan;nan;3401;2816;3757;nan;nan;nan;nan;nan;2016-03-12 10:20:48.034000
nan;nan;3374;3610;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:48.210000
nan;nan;4282;nan;3767;nan;nan;nan;nan;nan;2016-03-12 10:20:48.386000
nan;nan;3308;2860;3747;nan;nan;nan;nan;nan;2016-03-12 10:20:48.562000
nan;nan;3228;3032;3743;nan;nan;nan;nan;nan;2016-03-12 10:20:48.739000
nan;nan;3262;2770;3780;nan;nan;nan;nan;nan;2016-03-12 10:20:48.915000
nan;nan;3284;2726;3837;nan;nan;nan;nan;nan;2016-03-12 10:20:49.139000
nan;nan;3223;nan;3840;nan;nan;nan;nan;nan;2016-03-12 10:20:49.315000
nan;nan;3220;2665;3900;nan;nan;nan;nan;nan;2016-03-12 10:20:49.538000
nan;nan;3218;2584;3881;nan;nan;nan;nan;nan;2016-03-12 10:20:49.762000
7974;nan;3153;2613;3978;nan;nan;nan;nan;nan;2016-03-12 10:20:50.018000
nan;nan;3152;2868;3936;nan;nan;nan;nan;nan;2016-03-12 10:20:50.226000
nan;nan;3102;2504;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:50.450000
nan;nan;3078;2435;3916;nan;nan;nan;nan;nan;2016-03-12 10:20:50.626000
nan;nan;3089;2453;3938;nan;nan;nan;nan;nan;2016-03-12 10:20:50.802000
nan;nan;3070;2464;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:50.977000
nan;nan;3040;2523;3964;nan;nan;nan;nan;nan;2016-03-12 10:20:51.201000
nan;nan;3026;nan;4015;nan;nan;nan;nan;nan;2016-03-12 10:20:51.409000
nan;nan;2952;2442;3943;nan;nan;nan;nan;nan;2016-03-12 10:20:51.649000
nan;nan;2939;2455;4003;nan;nan;nan;nan;nan;2016-03-12 10:20:51.873000
7709;nan;2906;2452;3982;nan;nan;nan;nan;nan;2016-03-12 10:20:52.097000
nan;nan;2882;2404;4058;nan;nan;nan;nan;nan;2016-03-12 10:20:52.305000
nan;nan;2868;2436;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:52.529000
nan;nan;2828;2397;4159;nan;nan;nan;nan;nan;2016-03-12 10:20:52.705000
nan;nan;2792;2498;4074;nan;nan;nan;nan;nan;2016-03-12 10:20:52.928000
nan;nan;2791;2512;4043;nan;nan;nan;nan;nan;2016-03-12 10:20:53.104000
7718;nan;2827;2450;4026;nan;nan;nan;nan;nan;2016-03-12 10:20:53.280000
nan;nan;2802;2522;4055;nan;nan;nan;nan;nan;2016-03-12 10:20:53.504000
nan;nan;2768;2489;4059;nan;nan;nan;nan;nan;2016-03-12 10:20:53.744000
nan;nan;2729;2496;4099;nan;nan;nan;nan;nan;2016-03-12 10:20:53.967000
nan;4973;2695;2485;4158;nan;nan;nan;nan;nan;2016-03-12 10:20:54.192000
nan;nan;2709;2479;4165;nan;nan;nan;nan;nan;2016-03-12 10:20:54.367000
nan;nan;2718;2514;4188;nan;nan;nan;nan;nan;2016-03-12 10:20:54.591000
nan;nan;2668;nan;4156;nan;nan;nan;nan;nan;2016-03-12 10:20:54.751000
nan;nan;2655;2524;4183;nan;nan;nan;nan;nan;2016-03-12 10:20:54.911000
nan;nan;2636;2557;4160;nan;nan;nan;nan;nan;2016-03-12 10:20:55.087000
nan;nan;2644;2453;4201;nan;nan;nan;nan;nan;2016-03-12 10:20:55.311000
7287;nan;2628;2516;4251;nan;nan;nan;nan;nan;2016-03-12 10:20:55.535000
7355;nan;2604;2537;4286;nan;nan;nan;nan;nan;2016-03-12 10:20:55.759000
nan;nan;2550;nan;4215;nan;nan;nan;nan;nan;2016-03-12 10:20:55.982000
nan;nan;2499;2476;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:56.142000
nan;nan;2569;2445;4328;nan;nan;nan;nan;nan;2016-03-12 10:20:56.302000
nan;nan;2559;2622;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:56.462000
nan;nan;2503;2640;4309;nan;nan;nan;nan;nan;2016-03-12 10:20:56.638000
7201;nan;2539;2583;4337;nan;nan;nan;nan;nan;2016-03-12 10:20:56.862000
7152;nan;2551;2614;4387;nan;nan;nan;nan;nan;2016-03-12 10:20:57.054000
7044;nan;2475;2659;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:57.278000
7085;nan;2532;2667;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:57.502000
7040;nan;nan;2685;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:57.678000
7021;nan;nan;2660;4464;nan;nan;nan;nan;nan;2016-03-12 10:20:57.853000
7032;nan;2498;2701;nan;nan;nan;nan;nan;nan;2016-03-12 10:20:58.029000
6892;nan;2578;2614;4488;nan;nan;nan;nan;nan;2016-03-12 10:20:58.205000
nan;nan;2489;2688;4521;nan;nan;nan;nan;nan;2016-03-12 10:20:58.397000
6867;nan;2528;2775;4539;nan;nan;nan;nan;nan;2016-03-12 10:20:58.637000
6861;nan;2601;2752;4603;nan;nan;nan;nan;nan;2016-03-12 10:20:58.876000
6797;nan;2427;nan;4603;nan;nan;nan;nan;nan;2016-03-12 10:20:59.117000
6820;nan;2522;2813;4661;nan;nan;nan;nan;nan;2016-03-12 10:20:59.356000
6802;nan;2448;2900;4676;nan;nan;nan;nan;nan;2016-03-12 10:20:59.596000
6757;nan;2436;2961;4698;nan;nan;nan;nan;nan;2016-03-12 10:20:59.772000
6715;nan;2518;2982;4724;nan;nan;nan;nan;nan;2016-03-12 10:21:00.028000
6730;nan;2457;2929;4708;nan;nan;nan;nan;nan;2016-03-12 10:21:00.204000
6740;nan;2509;2958;4795;nan;nan;nan;nan;nan;2016-03-12 10:21:00.443000
6714;nan;2416;3046;4840;nan;nan;nan;nan;nan;2016-03-12 10:21:00.715000
6667;nan;2463;3048;nan;nan;nan;nan;nan;nan;2016-03-12 10:21:00.971000
nan;nan;2527;3038;4925;nan;nan;nan;nan;nan;2016-03-12 10:21:01.227000
6701;4475;2499;3012;4939;nan;nan;nan;nan;nan;2016-03-12 10:21:01.403000
6683;4569;2490;3080;4920;nan;nan;nan;nan;nan;2016-03-12 10:21:01.579000
6655;nan;2509;3124;4978;nan;nan;nan;nan;nan;2016-03-12 10:21:01.755000
nan;4442;2528;3138;4956;nan;nan;nan;nan;nan;2016-03-12 10:21:02.011000
6546;4395;2516;3210;nan;nan;nan;nan;nan;nan;2016-03-12 10:21:02.251000
6572;nan;2501;3244;5031;nan;nan;nan;nan;nan;2016-03-12 10:21:02.490000
6563;4384;2527;3211;5119;nan;nan;nan;nan;nan;2016-03-12 10:21:02.666000
nan;4266;2480;3276;5116;nan;nan;nan;nan;nan;2016-03-12 10:21:02.842000
6501;4261;nan;3266;5156;nan;nan;nan;nan;nan;2016-03-12 10:21:03.018000
6470;nan;2499;3310;5156;nan;nan;nan;nan;nan;2016-03-12 10:21:03.194000
