0;5000;10000;15000;20000;25000;30000;350000;40000;45000;
0;0;0;0;0;0;0;0;0;0;
2374;5073;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:09.949000
2370;5084;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:10.125000
2383;5083;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:10.332000
2367;5089;9889;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:10.492000
2409;5074;9857;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:10.668000
2380;5023;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:10.876000
2335;5068;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:11.036000
2388;5077;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:11.196000
2409;5061;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:11.356000
2430;5078;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:11.516000
nan;5088;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:11.676000
nan;5078;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:11.835000
nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:11.995000
nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:12.155000
nan;5061;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:12.315000
nan;5088;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:12.475000
3770;nan;9930;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:12.635000
3709;nan;9932;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:12.811000
nan;4994;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:13.019000
nan;5019;9824;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:13.178000
nan;4963;9819;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:13.338000
nan;4983;9816;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:13.498000
3776;4988;9764;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:13.674000
nan;4953;9771;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:13.882000
2416;4904;9749;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:14.058000
nan;4885;9771;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:14.266000
nan;4869;9772;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:14.426000
nan;nan;9785;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:14.585000
2424;4796;9801;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:14.761000
nan;4854;9729;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:10:14.986000
