nan;nan;nan;19906;16067;12791;7359;2321;52;
nan;nan;nan;19924;16040;12756;7366;2360;57;
nan;nan;nan;19915;16078;nan;7393;2322;52;
nan;nan;nan;19917;16070;nan;7387;2347;60;
nan;nan;nan;19923;16082;nan;7337;2348;60;
nan;nan;nan;19918;16046;nan;7384;2339;47;
nan;nan;nan;19882;16072;nan;7355;2230;76;
nan;nan;nan;19909;16051;nan;7350;2375;6;
nan;nan;nan;19900;16067;12665;7336;2178;0;
nan;nan;nan;19846;16051;nan;nan;2198;0;
nan;nan;nan;19856;16008;nan;7268;2239;0;
nan;nan;nan;19837;16003;12610;7269;2325;0;
nan;nan;nan;19838;15963;12541;7313;2386;0;
nan;nan;nan;19823;15999;nan;7272;2361;0;
nan;nan;nan;19826;16000;nan;7240;2380;0;
nan;nan;nan;19762;15954;12500;7260;2416;0;
nan;nan;nan;19784;15955;nan;7246;2372;0;
nan;nan;nan;19785;15971;12540;7238;2367;0;
nan;nan;nan;19760;15971;12551;7236;2356;0;
nan;nan;nan;19787;15921;12541;7250;2239;0;
nan;nan;nan;19769;nan;12569;7254;2202;0;
nan;nan;nan;19800;15990;12568;7256;2235;0;
nan;nan;nan;19777;16028;12564;7258;2255;0;
nan;nan;nan;19777;16082;12569;7236;2431;0;
nan;nan;nan;19786;16077;12571;7238;2166;0;
nan;nan;nan;19760;16041;12570;7263;2335;0;
nan;nan;nan;19759;16018;12562;7245;2297;0;
nan;nan;nan;19784;16009;12579;7246;2242;0;
nan;nan;nan;19777;16013;12566;7275;2211;0;
nan;nan;nan;19772;16007;12554;7256;2212;0;
nan;nan;nan;19758;16000;12573;7236;2292;0;
nan;nan;nan;19752;16033;12586;7270;2299;0;
nan;nan;nan;19785;16003;12589;7259;2244;0;
nan;nan;nan;19781;16050;12565;7218;2191;0;
nan;nan;nan;19778;16036;12579;7250;2195;0;
nan;nan;nan;19786;nan;12563;7270;2335;0;
nan;nan;nan;19790;16079;12569;7274;2432;0;
nan;nan;nan;19812;16091;12564;7229;2441;0;
nan;nan;nan;19795;16105;12565;7288;2404;0;
nan;nan;nan;19777;16114;12582;7266;2526;0;
nan;nan;nan;19781;16035;12547;7272;2296;0;
nan;nan;nan;19781;16035;12550;7290;2336;0;
nan;nan;nan;19765;16042;12541;7269;2233;0;
nan;nan;nan;19794;16080;12589;7245;2231;0;
nan;nan;nan;19782;16064;12570;7241;2192;0;
nan;nan;nan;19800;16062;12572;7251;2208;0;
nan;nan;nan;19755;15981;12532;7269;2201;0;
nan;nan;nan;19785;15985;12534;7251;2237;0;
nan;nan;nan;19769;nan;12551;7229;2256;0;
nan;nan;nan;19774;15978;12544;7256;2228;0;
nan;nan;nan;19781;16015;12572;7260;2260;0;
nan;nan;nan;19776;16008;12582;7246;2248;0;
nan;nan;nan;19782;16003;12563;7243;2183;0;
nan;nan;nan;19762;16018;12564;7242;2189;0;
nan;nan;nan;19772;16009;12565;7254;2193;0;
nan;nan;nan;19754;nan;12548;7228;2193;0;
nan;nan;nan;19778;16059;12552;7245;2175;0;
nan;nan;nan;19767;16013;12541;7264;2215;0;
nan;nan;nan;19785;15949;12501;7252;2216;0;
nan;nan;nan;19764;15972;12515;7247;2225;0;
nan;nan;nan;19742;15966;12507;7257;2257;0;
nan;nan;nan;19789;15941;12566;7253;2197;0;
nan;nan;nan;19753;15959;12550;7225;nan;0;
nan;nan;nan;19777;15955;12479;7207;2273;0;
nan;nan;nan;19731;15912;12440;7185;2289;0;
nan;nan;nan;19723;15898;12482;7191;2151;0;
nan;nan;nan;19707;15891;12433;7174;2216;0;
nan;nan;nan;19685;15829;12446;7138;2125;0;
nan;nan;nan;19684;15798;12372;7078;2041;0;
nan;nan;nan;19626;15812;12376;7072;2028;19;
nan;nan;nan;19583;15746;12322;7035;2027;81;
nan;nan;nan;19566;15702;12257;7013;2028;126;
nan;nan;nan;19498;15666;12216;6956;1981;145;
nan;nan;nan;19516;15676;12204;6976;1927;140;
nan;nan;nan;19459;15643;12245;nan;1859;189;
nan;nan;nan;19413;15612;12166;6908;1802;161;
nan;nan;nan;19385;15607;12182;6863;1873;291;
nan;nan;nan;19386;15573;12163;6841;1814;293;
nan;nan;nan;19352;15543;12182;6862;1768;287;
nan;nan;nan;19314;15528;nan;6824;1740;312;
nan;nan;nan;19288;15476;12139;6781;1718;305;
nan;nan;nan;19288;15496;12118;6794;1781;340;
nan;nan;nan;19209;15441;12075;6765;1716;408;
nan;nan;nan;19247;15404;nan;6737;1632;483;
nan;nan;nan;19174;15385;nan;6873;1617;496;
nan;nan;nan;19146;15411;12125;6639;1633;537;
nan;nan;nan;19155;15346;nan;6560;1624;512;
nan;nan;nan;19155;15304;nan;6513;1522;542;
nan;nan;nan;19080;15299;nan;6536;1558;566;
nan;nan;nan;19073;15267;nan;6590;1466;601;
nan;nan;nan;19069;15263;nan;6548;nan;669;
nan;nan;nan;19058;15265;nan;6541;1486;727;
nan;nan;nan;18975;15213;nan;6492;1425;743;
nan;nan;nan;19017;15159;11860;6452;1397;751;
nan;nan;nan;18985;15144;nan;6385;1430;797;
nan;nan;nan;18912;15122;nan;6294;1369;785;
nan;nan;nan;18886;15096;nan;6316;1323;719;
nan;nan;nan;18889;15070;11800;6514;1237;811;
nan;nan;nan;18851;14983;nan;6525;1200;901;
nan;nan;nan;18826;14962;nan;6381;1297;926;
nan;nan;nan;18788;14930;nan;6331;1173;949;
nan;nan;nan;18734;14919;nan;6335;1044;968;
nan;nan;nan;18662;14909;nan;6313;1223;1039;
nan;nan;nan;18674;14857;nan;6209;1028;1108;
nan;nan;nan;18666;14846;nan;6240;1044;1085;
nan;nan;nan;18655;14837;nan;6216;1026;1101;
nan;nan;nan;18625;14788;nan;6120;980;1172;
nan;nan;nan;18585;14779;nan;6057;973;1191;
nan;nan;nan;18520;14724;nan;6074;998;1126;
nan;nan;nan;18529;14706;nan;6065;945;1151;
nan;nan;nan;18481;14680;nan;nan;883;1155;
nan;nan;nan;18464;14643;nan;6045;899;1205;
nan;nan;nan;18419;14618;nan;6029;898;1201;
nan;nan;nan;18422;14537;nan;5925;810;1304;
nan;nan;nan;18390;14558;11208;5929;734;1478;
nan;nan;nan;18363;14476;11234;5901;739;1645;
nan;nan;nan;18310;14487;11143;5845;777;1722;
nan;nan;nan;18304;14468;nan;5810;694;1489;
nan;nan;nan;18250;14468;11148;5709;536;1347;
nan;nan;nan;18259;14442;11128;5760;492;1405;
nan;nan;nan;18179;14403;11124;5706;641;1416;
nan;nan;nan;18189;14368;nan;5708;629;1480;
nan;nan;nan;18185;14386;nan;5924;794;1552;
nan;nan;nan;18133;14353;nan;5477;538;1515;
nan;nan;nan;18125;14317;nan;5514;518;1597;
nan;nan;nan;18078;14299;nan;5819;600;1618;
nan;nan;nan;18035;14270;nan;5624;510;1560;
nan;nan;nan;18021;14223;nan;5493;479;1593;
nan;nan;nan;18004;14220;nan;5558;523;1540;
nan;nan;nan;17965;14184;nan;5384;267;1661;
nan;nan;nan;17974;14179;nan;5411;294;1731;
nan;nan;nan;17920;14143;nan;5429;235;nan;
nan;nan;nan;17913;14082;nan;5407;210;nan;
nan;nan;nan;17884;14043;nan;5380;200;1876;
nan;nan;nan;17852;14028;nan;5327;130;1848;
nan;nan;nan;17821;14019;nan;5298;173;1982;
nan;nan;nan;17798;13981;nan;5278;67;1972;
nan;nan;nan;17803;13970;nan;5173;123;1971;
nan;nan;nan;17713;13888;nan;5148;28;2053;
nan;nan;nan;17677;13900;nan;5133;110;2072;
nan;nan;nan;17660;13870;nan;5123;99;2075;
nan;nan;nan;17806;13813;nan;5069;29;2370;
nan;nan;nan;17698;13839;nan;5018;14;2580;
nan;nan;nan;nan;13835;10531;5074;0;2426;
nan;nan;nan;17755;13827;10492;5060;0;2372;
nan;nan;nan;nan;13808;10581;5042;0;2411;
nan;nan;nan;nan;13815;nan;5077;0;2192;
nan;nan;nan;17688;13768;nan;5029;0;2207;
nan;nan;nan;17650;13758;nan;5027;0;2253;
nan;nan;nan;17627;13794;10562;5001;0;2297;
nan;nan;nan;17607;13734;10588;5058;0;2150;
nan;nan;nan;17601;13763;10609;5038;0;2174;
nan;nan;nan;17595;13767;10636;5004;0;2215;
nan;nan;nan;17578;13770;10657;5019;0;2232;
nan;nan;nan;17615;13759;10697;4952;0;2168;
nan;nan;nan;17607;13749;10698;4968;0;2247;
nan;nan;nan;17634;13777;10713;4950;0;2203;
nan;nan;nan;17621;13739;10662;5029;0;2192;
nan;nan;nan;17640;13736;10708;4948;0;2185;
nan;nan;nan;17696;13778;10813;4974;0;2348;
nan;nan;nan;17639;13731;nan;4970;0;2154;
nan;nan;nan;17659;13718;10882;4931;0;2114;
nan;nan;nan;17673;13768;10807;4958;0;2224;
nan;nan;nan;17670;13752;10775;5003;0;2192;
nan;nan;nan;17687;13739;10794;4987;0;2240;
nan;nan;nan;17641;13732;10768;4982;0;2157;
nan;nan;nan;17669;13779;10744;5003;0;2060;
nan;nan;nan;17645;13759;10762;5032;0;2068;
