975;797;4004;7035;10795;14384;nan;24489;nan;
989;793;4006;7054;10797;14368;nan;24481;nan;
993;781;4012;7075;10792;14375;19682;24481;nan;
996;783;4021;7075;10796;14380;19691;24483;nan;
992;780;4020;7069;10789;14381;19701;24485;nan;
997;782;4010;7071;10791;14378;19704;24489;nan;
995;781;4002;7072;10796;14375;nan;24488;nan;
991;779;4011;7078;10802;14375;nan;24491;nan;
983;779;4015;7083;10806;14369;nan;24489;nan;
979;780;4022;7084;10809;14364;nan;24485;nan;
979;777;4030;7085;10814;14358;nan;24482;nan;
973;760;4032;7083;10812;14351;nan;24482;nan;
966;749;4031;7081;10808;14345;nan;24480;nan;
955;736;4025;7076;10798;14333;nan;24468;nan;
946;720;4007;7068;10793;14319;nan;24460;nan;
928;704;4001;7061;10781;14309;nan;24446;nan;
914;681;3990;7046;10765;14292;nan;24433;nan;
898;658;3974;7020;10744;14270;nan;24413;nan;
888;631;3949;6993;10728;14254;nan;24393;nan;
870;599;3918;6966;10703;14233;nan;24375;nan;
846;572;3885;6944;10675;14211;nan;24353;nan;
824;554;3859;6916;10655;14189;nan;24323;nan;
805;534;3838;6875;10634;14162;nan;24295;nan;
783;509;nan;6845;10610;14137;nan;24274;nan;
760;487;3809;6818;10587;14108;nan;24246;nan;
734;458;3789;6788;10560;14076;nan;nan;nan;
708;439;3761;6763;10534;14049;nan;24222;nan;
681;417;3742;6739;10507;14024;nan;24191;nan;
653;395;3702;6717;10466;13992;19594;24161;nan;
627;375;3675;6692;10445;13967;nan;24134;nan;
600;347;3640;6673;10438;13939;nan;24101;nan;
572;331;3604;6654;10413;13913;nan;24072;nan;
538;307;3567;6643;10397;13883;nan;24047;nan;
512;285;3526;6615;nan;13849;nan;24015;nan;
487;263;3495;6590;10374;13825;nan;23984;nan;
462;247;3460;6569;10346;13796;nan;23952;nan;
442;228;3422;6544;10323;13771;nan;23918;nan;
427;212;3376;6521;10297;13740;nan;23891;nan;
416;196;3351;6490;10271;13712;nan;23865;nan;
400;183;3346;6465;10251;13679;nan;23837;nan;
389;178;3333;6434;10214;13652;nan;23813;nan;
372;164;3308;6403;10163;13623;nan;23777;nan;
358;162;3283;6380;10126;13595;nan;23742;nan;
351;163;3250;6368;10081;13569;nan;23714;nan;
349;167;3227;nan;10048;13535;nan;23681;nan;
349;171;3210;6339;10020;13511;nan;23648;nan;
352;178;3194;6304;9982;13479;nan;23617;nan;
355;186;3183;nan;9948;13453;nan;23585;nan;
356;200;3171;6394;9913;13428;nan;23551;nan;
365;213;3167;6417;9882;13404;nan;23520;nan;
376;225;3155;nan;9855;13372;nan;23491;nan;
395;243;3129;6391;9831;13343;nan;23467;nan;
413;259;3094;6360;9802;13314;nan;23445;nan;
426;279;3069;6317;9774;13288;nan;23417;nan;
446;297;3038;nan;9746;13263;nan;23392;nan;
463;318;3008;6278;9710;13233;nan;23370;nan;
483;338;2981;6231;9677;13205;nan;23340;nan;
503;362;2970;6326;9656;13175;nan;23310;nan;
514;386;2898;nan;9620;13140;nan;23288;nan;
535;420;2804;nan;9622;13108;nan;23260;nan;
565;451;2733;nan;9649;13082;nan;23230;nan;
598;476;2692;6276;9666;13052;nan;23201;nan;
620;510;2654;nan;nan;13024;nan;23170;nan;
653;538;2613;6222;nan;12994;nan;23142;nan;
671;567;2565;6046;nan;12966;nan;23110;nan;
705;614;2526;5944;9625;12941;nan;23077;nan;
729;646;2483;5895;9589;12914;nan;23054;nan;
752;677;2413;5849;9555;12885;nan;23025;nan;
785;702;2405;5801;9514;12861;19336;22995;nan;
807;726;2394;5753;9480;12831;nan;22966;nan;
828;761;2383;5700;9429;12798;19138;22942;nan;
845;796;2360;5506;9402;12770;18994;22918;nan;
879;822;2341;5473;9336;12742;18871;22885;nan;
904;846;2321;5442;9253;12713;nan;22853;nan;
936;953;2303;5410;nan;12681;nan;22827;nan;
964;962;2273;5372;9219;12647;nan;22801;nan;
987;990;2242;5332;9246;12616;nan;22776;nan;
1020;1021;2246;5296;9261;12588;nan;22751;nan;
1052;1051;2236;5273;9302;12562;nan;22724;nan;
1083;1078;2205;5243;nan;12537;nan;nan;nan;
1109;1095;2186;5222;nan;12509;nan;22692;nan;
1139;1119;2185;5202;9277;12483;nan;22656;nan;
1169;1190;2185;5176;9264;12456;nan;22622;nan;
1195;1258;2191;5151;9266;12433;nan;22598;nan;
1223;1208;2192;5128;9227;12408;nan;22573;nan;
1246;1241;2213;5104;9193;12384;18737;nan;nan;
1276;1273;2217;5089;nan;12359;18522;22537;nan;
1302;1301;2216;5064;9173;12331;nan;22508;nan;
1332;1332;2168;5041;nan;12305;nan;22467;nan;
1370;1356;2126;5021;nan;12277;18303;22430;nan;
1406;1398;2119;4990;9076;12244;18071;22394;nan;
1446;1438;2065;4964;8987;12211;nan;22366;nan;
1483;1448;2002;4938;8906;12178;nan;22337;nan;
1520;nan;1926;4915;8831;12144;nan;22299;nan;
1548;nan;1875;4883;8789;12109;17835;22260;nan;
1581;1466;1791;4856;8733;12073;nan;22224;nan;
1613;1511;1740;4821;8662;12039;17650;22191;nan;
1644;1623;1672;4794;8626;12001;nan;22158;nan;
1673;1653;1665;4760;8592;11965;nan;22135;nan;
1698;1684;1653;4735;8570;11932;nan;22108;nan;
1727;1717;1593;4713;8544;11905;17559;22079;nan;
1747;1756;1568;4684;8507;11876;nan;22044;nan;
1777;1776;1546;4655;8470;11852;nan;22011;nan;
1798;1794;1536;4628;8397;11819;nan;21982;nan;
1831;1800;1497;4600;nan;11795;nan;21950;nan;
1854;1807;1484;4575;8383;11774;nan;21926;nan;
1879;1824;1451;4557;nan;11750;nan;21898;nan;
1907;1771;1412;4533;nan;11728;nan;21865;nan;
1939;1794;1366;4515;8372;11705;nan;21832;nan;
1966;1868;1334;4488;8356;11685;17451;21802;nan;
1990;nan;1306;4460;8330;11662;nan;21774;nan;
2019;nan;1282;4438;nan;11639;17334;21749;nan;
2041;2040;1255;4409;8349;11610;17224;21720;nan;
2076;2129;1224;4386;8331;11585;17142;21695;nan;
