nan;2910;1109;1093;nan;4822;4741;nan;
3029;2944;966;1187;nan;4860;4877;nan;
2978;2860;940;1164;nan;4905;4916;nan;
2783;2778;885;1240;nan;4931;4938;nan;
nan;2696;816;1295;nan;5012;5054;nan;
2687;2609;966;1389;nan;5109;4958;nan;
2974;2534;860;1418;nan;5156;5078;nan;
nan;2509;1008;1469;nan;5205;5225;nan;
2498;2513;752;1519;nan;5283;5192;nan;
2425;2478;486;1580;nan;5373;5231;nan;
2312;2377;398;1605;nan;5384;5362;nan;
3436;2303;350;1667;nan;5565;5569;nan;
nan;2316;358;1720;nan;5408;5469;nan;
2144;2255;264;1734;nan;5618;5434;nan;
2256;2030;223;1831;nan;nan;nan;nan;
2132;2228;116;1972;nan;5663;5952;nan;
2143;2040;88;1892;nan;5802;5828;nan;
nan;1956;52;2069;nan;5924;nan;nan;
2253;2036;53;2210;nan;5968;5832;nan;
3418;1914;44;2072;nan;6348;6010;nan;
nan;1841;92;2180;nan;nan;nan;nan;
1806;1769;145;2198;nan;6199;nan;nan;
1694;1672;213;2225;nan;6201;5988;nan;
1882;1611;216;2352;nan;nan;6071;nan;
1631;1564;299;2387;nan;6462;6197;nan;
1656;1487;398;2490;nan;nan;6207;nan;
1576;1478;332;2512;nan;6352;6185;nan;
1798;1478;450;2586;nan;nan;6222;nan;
1228;1297;527;2555;nan;6606;6282;nan;
2824;1301;593;nan;nan;nan;nan;nan;
1231;1270;648;2811;nan;6702;6361;nan;
1342;1253;721;2915;nan;nan;6437;nan;
1141;1080;739;nan;nan;6604;6479;nan;
1273;1072;827;3327;nan;6736;6632;nan;
1293;1029;837;3335;nan;6670;nan;nan;
1036;953;904;3442;nan;6839;6609;nan;
1113;874;1065;2926;nan;6812;6795;nan;
883;787;1096;3045;nan;6874;7007;nan;
670;735;1159;3371;nan;nan;7164;nan;
863;735;1204;3234;nan;7115;6888;nan;
865;564;1200;3266;nan;7094;6941;nan;
545;545;1296;3298;nan;7274;6946;nan;
482;496;1340;3374;nan;7196;7028;nan;
395;432;1406;3472;nan;7329;7173;nan;
415;404;1521;3509;nan;7309;7128;nan;
318;366;1513;3555;nan;7306;7231;nan;
222;331;1530;3582;nan;7355;7244;nan;
211;240;1667;3668;nan;7382;7366;nan;
179;194;1797;3707;nan;7575;7437;nan;
97;113;1785;3761;nan;7585;7479;nan;
62;126;1748;3853;nan;7620;7462;nan;
0;70;2040;3931;nan;7709;nan;nan;
3;98;nan;3986;nan;7664;7814;nan;
0;120;2015;4065;nan;7740;7667;nan;
25;103;2091;4098;nan;7876;7771;nan;
103;230;2165;4174;nan;7977;7798;nan;
148;204;2163;4222;nan;8002;7903;nan;
190;312;2216;4283;nan;nan;7995;nan;
236;346;2267;nan;nan;8061;7944;nan;
313;349;2338;4412;nan;8056;8005;nan;
364;392;2450;4479;nan;nan;8086;nan;
421;410;2445;4597;nan;8283;8130;nan;
535;547;2600;4639;nan;nan;8201;nan;
610;682;2625;4730;nan;8497;8292;nan;
675;733;2699;4753;nan;8481;8363;nan;
770;867;2845;4928;nan;8513;8526;nan;
854;956;3883;4970;nan;8641;8559;nan;
922;1028;3038;5033;nan;8731;8575;nan;
1008;1086;3048;5214;nan;8802;8729;nan;
1145;1209;3095;5207;nan;8891;8704;nan;
1186;1282;3207;5275;nan;8979;8898;nan;
1286;1419;3303;5454;nan;9012;8885;nan;
1424;1457;3367;nan;nan;9133;9033;nan;
1525;1571;3573;5563;nan;9299;9190;nan;
1543;1697;3569;5679;nan;9318;9240;nan;
1644;1743;3614;5805;nan;9434;9319;nan;
1772;1896;3778;6025;nan;9473;9290;nan;
1779;1881;3976;6147;nan;9528;9394;nan;
1891;1984;4302;nan;nan;9651;9492;nan;
2062;2030;4048;6182;nan;9730;9690;nan;
2083;2146;4049;6207;nan;9831;9767;nan;
2106;2249;4298;6797;nan;9948;9803;nan;
2235;2310;4459;nan;nan;10021;9853;nan;
2440;2480;5159;6477;nan;10150;10050;nan;
2586;2499;4587;6560;nan;10226;10050;nan;
2548;2628;4633;6563;nan;10316;10297;nan;
2750;2786;4698;6701;nan;10434;10379;nan;
2822;2745;4760;6827;nan;10494;10316;nan;
2854;3232;4839;6892;nan;10566;10481;nan;
2920;2912;4882;6943;nan;10615;10570;nan;
3015;3122;5644;7063;nan;10739;10621;nan;
3075;3167;5561;7085;nan;10832;10653;nan;
3149;3152;5593;nan;nan;10876;10824;nan;
3280;3344;5688;7332;nan;10992;10966;nan;
3423;3432;5372;7369;nan;11119;10977;nan;
3506;3486;5748;7497;nan;11219;11105;nan;
3543;3610;5567;7642;nan;11251;11184;nan;
nan;3662;5756;7736;nan;11345;nan;nan;
3720;3711;5681;7743;nan;11408;11384;nan;
nan;3795;5741;7836;nan;11445;11485;nan;
3821;3877;5860;7859;nan;nan;11478;nan;
3917;3927;6346;7926;nan;nan;11626;nan;
4019;4109;5902;8009;nan;11740;11683;nan;
4085;4185;6202;8144;nan;11856;11778;nan;
4185;4224;6140;8184;nan;11903;11807;nan;
4278;4323;6311;8229;nan;11940;11947;nan;
4293;4368;6301;nan;nan;12024;12017;nan;
4434;4475;6500;8527;nan;12132;12152;nan;
4702;4627;6509;8600;nan;12216;12152;nan;
5001;4745;6626;nan;nan;12350;12285;nan;
4677;4870;6700;8816;nan;12390;12397;nan;
4868;5044;nan;8933;nan;12534;12500;nan;
4920;nan;nan;9043;nan;12572;12518;nan;
4917;5065;nan;9053;nan;12669;12660;nan;
5079;5124;nan;9056;nan;12728;12670;nan;
5009;5228;nan;9101;nan;12775;12715;nan;
5191;5171;nan;nan;nan;12799;12745;nan;
5325;5279;nan;9204;nan;12885;12819;nan;
5239;5312;nan;9196;nan;12922;12833;nan;
5320;5447;nan;9362;nan;12980;12967;nan;
5454;5398;nan;nan;nan;nan;12996;nan;
5438;5627;nan;9374;nan;13105;13053;nan;
5596;5649;nan;9534;nan;13156;13131;nan;
6107;5601;nan;9647;nan;13215;13205;nan;
5598;5886;nan;9657;nan;13293;13287;nan;
5661;5741;nan;9719;nan;13379;13316;nan;
5936;5961;nan;9726;nan;13402;13402;nan;
5859;6077;nan;9772;nan;13494;13391;nan;
5836;6072;nan;9921;nan;13549;13505;nan;
6054;6125;nan;10018;nan;13632;13528;nan;
6465;6224;nan;10032;nan;13675;13590;nan;
nan;6277;nan;10086;nan;13720;nan;nan;
6149;6326;nan;10158;nan;13802;13786;nan;
6198;6503;nan;10209;nan;13814;13744;nan;
6209;6548;nan;10244;nan;13904;13873;nan;
6289;6314;nan;10333;nan;13965;13917;nan;
6305;6382;nan;10415;nan;13992;14001;nan;
nan;6858;nan;10411;nan;14066;14029;nan;
6459;6431;nan;10497;nan;14107;14083;nan;
nan;6717;nan;10558;nan;14206;14106;nan;
6536;6661;nan;10623;nan;14249;14168;nan;
6637;6644;nan;10739;nan;nan;14225;nan;
6762;6723;nan;10801;nan;14353;14310;nan;
6806;6847;nan;10801;nan;14394;14391;nan;
6857;6962;nan;nan;nan;14490;14428;nan;
6897;6886;nan;10971;nan;14585;14519;nan;
6879;6903;nan;10981;nan;14622;14572;nan;
7032;7063;nan;11028;nan;14670;14604;nan;
7071;7100;nan;nan;nan;14753;14715;nan;
6949;7164;nan;11138;nan;14810;14747;nan;
7114;7217;nan;11152;nan;14815;14793;nan;
nan;7279;nan;11243;nan;14943;14828;nan;
7259;7310;nan;11334;nan;14949;14877;nan;
7331;7350;nan;11371;nan;15001;14947;nan;
7333;7405;nan;11420;nan;15076;15016;nan;
7450;7496;nan;11493;nan;15161;15036;nan;
7461;7529;nan;11600;nan;15244;15116;nan;
7551;7548;nan;11614;nan;15208;15182;nan;
7611;7585;nan;11692;nan;15346;15226;nan;
7669;7681;nan;nan;nan;15356;15264;nan;
7704;7754;nan;11756;nan;15427;15386;nan;
7805;7832;nan;11810;nan;15505;15423;nan;
7840;7864;nan;nan;nan;15552;15475;nan;
7853;7936;nan;11964;nan;15626;15542;nan;
7973;8034;nan;11980;nan;nan;nan;nan;
8013;8105;nan;12056;nan;15723;15605;nan;
8133;8178;nan;12092;nan;15762;15695;nan;
8179;8148;nan;12137;nan;15825;15757;nan;
8207;8146;nan;12221;nan;15897;15806;nan;
8151;8240;nan;12248;nan;15904;15927;nan;
8288;8393;nan;12337;nan;16012;15910;nan;
8342;8415;nan;12364;nan;16065;15977;nan;
8390;8466;nan;12400;nan;16108;15996;nan;
8430;8533;nan;12478;nan;16169;16076;nan;
8519;8562;nan;12545;nan;16227;16148;nan;
8604;8608;nan;12598;nan;16288;16193;nan;
8627;8671;nan;12652;nan;16370;16280;nan;
8613;8741;nan;12742;nan;16424;16266;nan;
8756;8792;nan;12822;nan;16465;16320;nan;
8760;8837;nan;12817;nan;16530;16401;nan;
8882;8880;nan;12940;nan;16593;nan;nan;
8928;8938;nan;12976;nan;16648;16581;nan;
8951;8999;nan;12964;nan;16717;16633;nan;
9029;9034;nan;nan;nan;nan;16643;nan;
9067;9112;nan;13032;nan;16792;16691;nan;
9062;9081;nan;13046;nan;16745;16687;nan;
9077;9107;nan;13091;nan;16778;16686;nan;
9074;9126;nan;13108;nan;16781;16701;nan;
9098;9144;nan;13037;nan;16796;16700;nan;
9115;9139;nan;13124;nan;16775;16691;nan;
9104;9119;nan;13048;nan;16776;16700;nan;
9109;9113;nan;13009;nan;16792;16701;nan;
9115;9126;nan;12955;nan;nan;16699;nan;
9113;9159;nan;12971;nan;16794;16681;nan;
9139;9103;nan;12907;nan;16790;16713;nan;
9102;9131;nan;12846;nan;16817;16745;nan;
9117;9136;nan;12761;nan;16785;16712;nan;
9107;9148;nan;12735;nan;16772;16741;nan;
9118;9105;nan;12706;nan;16790;16727;nan;
9095;9107;nan;12585;nan;16767;16728;nan;
9111;9147;nan;12573;nan;16775;16732;nan;
9112;9103;nan;12521;nan;16775;16698;nan;
9108;9118;nan;12491;nan;16787;16716;nan;
9102;9122;nan;12443;nan;16813;16714;nan;
9106;9103;nan;12412;nan;16776;16689;nan;
9096;9107;nan;12327;nan;16790;16689;nan;
9119;9120;nan;12249;nan;16813;16716;nan;
9109;9122;nan;12164;nan;16813;16703;nan;
9107;9147;nan;12153;nan;16807;16710;nan;
9118;9140;nan;12124;nan;16819;16749;nan;
9140;9143;nan;12079;nan;16819;16726;nan;
9176;9205;nan;nan;nan;16903;nan;nan;
nan;9259;nan;12103;nan;16985;nan;nan;
9259;9321;nan;12092;nan;nan;nan;nan;
9328;9371;nan;12107;nan;17083;nan;nan;
9394;9405;nan;12076;nan;17081;16986;nan;
9401;9481;nan;12109;nan;17113;17071;nan;
9489;9529;nan;12031;nan;17179;17096;nan;
9528;9577;nan;12092;nan;17250;17182;nan;
9588;9650;nan;12113;nan;17318;17250;nan;
9660;9682;nan;12116;nan;17380;17292;nan;
9706;9717;nan;12140;nan;17462;17349;nan;
nan;9807;nan;12164;nan;17527;17397;nan;
9826;9872;nan;12121;nan;17529;17472;nan;
9900;9935;nan;12125;nan;17609;17530;nan;
9948;9964;nan;12147;nan;17678;17590;nan;
10031;10027;nan;12176;nan;17718;17658;nan;
10054;10096;nan;12184;nan;17809;17682;nan;
10116;10159;nan;12217;nan;17864;17766;nan;
10167;10241;nan;nan;nan;17920;17809;nan;
10256;10243;nan;nan;nan;nan;17842;nan;
10306;10336;nan;nan;nan;nan;17933;nan;
10348;10411;nan;nan;nan;nan;17967;nan;
10406;10455;nan;nan;nan;nan;18000;nan;
10457;10466;nan;12639;nan;nan;nan;nan;
10492;10529;nan;nan;nan;18277;18171;nan;
10543;10621;nan;nan;nan;nan;nan;nan;
10639;10712;nan;nan;nan;nan;nan;nan;
10697;10749;nan;nan;nan;nan;18299;nan;
10740;10786;nan;nan;nan;nan;18326;nan;
10853;10900;nan;nan;nan;nan;nan;nan;
10893;10904;nan;nan;nan;nan;18510;nan;
10931;10973;nan;nan;nan;nan;18551;nan;
11013;11066;nan;nan;nan;nan;18642;nan;
11052;11105;nan;nan;nan;nan;nan;nan;
11106;11130;nan;nan;nan;nan;18729;nan;
11141;11219;nan;nan;nan;nan;18789;nan;
11203;11312;nan;nan;nan;nan;nan;nan;
11270;11375;nan;nan;nan;nan;nan;nan;
11343;11418;nan;nan;nan;nan;18995;nan;
11463;11439;nan;nan;nan;nan;19047;nan;
11486;11476;nan;nan;nan;nan;19092;nan;
11507;11590;nan;nan;nan;nan;nan;nan;
11610;11613;nan;nan;nan;nan;19218;nan;
11638;11676;nan;nan;nan;nan;nan;nan;
11647;11714;nan;nan;nan;nan;19286;nan;
11718;11765;nan;nan;nan;nan;19344;nan;
11763;11823;nan;nan;nan;19467;19423;nan;
11811;11897;nan;nan;nan;nan;19411;nan;
11828;11917;nan;14000;nan;19593;19457;nan;
11891;11956;nan;14029;nan;19630;19511;nan;
11915;11956;nan;nan;nan;nan;19563;nan;
11959;12037;nan;14106;nan;19703;19668;nan;
12039;12089;nan;nan;nan;nan;19689;nan;
12130;12164;nan;nan;nan;nan;19763;nan;
12170;12239;nan;nan;nan;nan;19808;nan;
12194;12274;nan;nan;nan;nan;19845;nan;
12259;12353;nan;nan;nan;nan;19908;nan;
12355;12410;nan;nan;nan;nan;19961;nan;
12354;12459;nan;nan;nan;nan;19984;nan;
12408;12468;nan;nan;nan;nan;20099;nan;
12487;12542;nan;nan;nan;nan;20130;nan;
12546;12592;nan;nan;nan;nan;20160;nan;
12589;12620;nan;nan;nan;20355;20220;nan;
12616;12698;nan;nan;nan;20411;20279;nan;
12656;12720;nan;nan;nan;nan;20354;nan;
12730;12812;nan;nan;nan;nan;20420;nan;
12797;12825;nan;nan;nan;nan;20469;nan;
12833;nan;nan;nan;nan;nan;20509;nan;
12903;12946;nan;nan;nan;nan;20544;nan;
12955;13042;nan;nan;nan;nan;20631;nan;
13021;13092;nan;nan;nan;nan;20700;nan;
13057;13159;nan;nan;nan;nan;20677;nan;
13132;13183;nan;nan;nan;nan;20737;nan;
13195;13267;nan;nan;nan;nan;20818;nan;
13225;13352;nan;15330;nan;nan;20902;nan;
13288;13370;nan;nan;nan;nan;20929;nan;
13334;nan;nan;nan;nan;nan;20991;nan;
13391;13470;nan;nan;nan;nan;21052;nan;
13433;13556;nan;nan;nan;nan;21100;nan;
13525;13585;nan;nan;nan;nan;21162;nan;
13572;nan;nan;nan;nan;nan;21167;nan;
13607;nan;nan;nan;nan;nan;21292;nan;
13676;nan;nan;nan;nan;nan;21328;nan;
13726;nan;nan;nan;nan;nan;21392;nan;
13807;13909;nan;nan;nan;nan;21457;nan;
nan;13963;nan;nan;nan;nan;21489;nan;
nan;nan;nan;nan;nan;nan;21533;nan;
nan;nan;nan;nan;nan;nan;21614;nan;
nan;nan;nan;nan;nan;nan;21708;nan;
nan;nan;nan;nan;nan;nan;21753;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;21881;nan;
nan;nan;nan;nan;nan;nan;21901;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;22035;nan;
nan;nan;nan;nan;nan;nan;22064;nan;
nan;nan;nan;nan;nan;nan;22141;nan;
nan;nan;nan;nan;nan;nan;22183;nan;
nan;nan;nan;nan;nan;nan;22205;nan;
nan;nan;nan;nan;nan;nan;22262;nan;
nan;nan;nan;nan;nan;nan;22349;nan;
nan;14777;nan;nan;nan;nan;22397;nan;
nan;nan;nan;nan;nan;nan;22452;nan;
nan;nan;nan;nan;nan;nan;22517;nan;
nan;nan;nan;nan;nan;nan;22556;nan;
nan;15017;nan;nan;nan;nan;22624;nan;
nan;nan;nan;nan;nan;nan;22646;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;22799;nan;
nan;nan;nan;nan;nan;nan;22845;nan;
nan;15273;nan;nan;nan;nan;22879;nan;
nan;15335;nan;nan;nan;nan;22948;nan;
nan;15406;nan;nan;nan;nan;23023;nan;
nan;15444;nan;nan;nan;nan;23090;nan;
nan;15524;nan;nan;nan;nan;23122;nan;
nan;nan;nan;nan;nan;nan;23160;nan;
nan;15628;nan;nan;nan;nan;23219;nan;
nan;15673;nan;nan;nan;nan;23293;nan;
nan;15688;nan;nan;nan;nan;23326;nan;
nan;15789;nan;nan;nan;nan;23398;nan;
nan;15828;nan;nan;nan;nan;23449;nan;
nan;15912;nan;nan;nan;nan;23521;nan;
nan;15959;nan;nan;nan;nan;23550;nan;
nan;16014;nan;nan;nan;nan;23622;nan;
nan;16093;nan;nan;nan;23837;23683;nan;
nan;16154;nan;nan;nan;nan;23704;nan;
nan;16182;nan;nan;nan;nan;23742;nan;
nan;16243;nan;nan;nan;nan;23834;nan;
nan;nan;nan;nan;nan;23922;23871;nan;
nan;16375;nan;nan;nan;nan;23919;nan;
nan;16411;nan;nan;nan;nan;23975;nan;
nan;16440;nan;nan;nan;nan;24053;nan;
nan;16466;nan;nan;nan;nan;24085;nan;
nan;16542;nan;nan;nan;nan;24177;nan;
nan;16622;nan;nan;nan;nan;24212;nan;
nan;16702;nan;nan;nan;nan;24294;nan;
nan;16744;nan;18785;nan;nan;24336;nan;
nan;16764;nan;nan;nan;nan;24395;nan;
nan;16803;nan;nan;nan;nan;24431;nan;
nan;16913;nan;nan;nan;nan;24509;nan;
nan;16919;nan;nan;nan;nan;24537;nan;
nan;nan;nan;nan;nan;nan;24620;nan;
nan;nan;nan;nan;nan;nan;24641;nan;
nan;nan;nan;nan;nan;nan;24692;nan;
nan;17179;nan;nan;nan;nan;24753;nan;
nan;17256;nan;nan;nan;nan;24799;nan;
nan;nan;nan;nan;nan;nan;24868;nan;
nan;17297;nan;nan;nan;nan;24882;nan;
nan;nan;nan;nan;nan;nan;24936;nan;
nan;17462;nan;nan;nan;nan;25024;nan;
nan;17502;nan;nan;nan;nan;25088;nan;
nan;17567;nan;nan;nan;nan;25149;nan;
nan;nan;nan;nan;nan;nan;25176;nan;
nan;nan;nan;nan;nan;nan;25225;nan;
nan;nan;nan;nan;nan;nan;25296;nan;
nan;nan;nan;nan;nan;nan;25345;nan;
nan;nan;nan;nan;nan;nan;25387;nan;
nan;17846;nan;19919;nan;nan;25458;nan;
nan;17919;nan;19937;nan;25600;25444;nan;
nan;18008;nan;nan;nan;nan;25467;nan;
nan;18015;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;25586;nan;
nan;18214;nan;nan;nan;nan;25647;nan;
nan;nan;nan;nan;nan;nan;25699;nan;
nan;nan;nan;nan;nan;nan;25737;nan;
nan;nan;nan;nan;nan;nan;25778;nan;
nan;nan;nan;nan;nan;nan;25822;nan;
nan;nan;nan;nan;nan;nan;25888;nan;
nan;nan;nan;nan;nan;nan;25894;nan;
nan;nan;nan;nan;nan;nan;25985;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;26137;nan;
nan;nan;nan;nan;nan;nan;26133;nan;
nan;nan;nan;nan;nan;nan;26206;nan;
nan;nan;nan;nan;nan;nan;26288;nan;
nan;18850;nan;20766;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;26367;nan;
nan;18928;nan;nan;nan;nan;26477;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;26573;nan;
nan;nan;nan;nan;nan;nan;26592;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;26756;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;19558;nan;nan;nan;nan;27084;nan;
nan;nan;nan;nan;nan;nan;27155;nan;
nan;nan;nan;nan;nan;nan;27122;nan;
nan;nan;nan;21730;nan;nan;27175;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;27299;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;27551;nan;
nan;nan;nan;nan;nan;nan;27619;nan;
nan;nan;nan;22160;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;27680;nan;
nan;nan;nan;nan;nan;nan;27771;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;27686;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;27129;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;27029;nan;
nan;nan;nan;nan;nan;nan;26898;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;26831;nan;
nan;nan;nan;nan;nan;nan;26785;nan;
nan;nan;nan;nan;nan;nan;26718;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
nan;nan;nan;nan;nan;nan;nan;nan;
