10100;9975;6874;3729;29;3638;8903;13773;16028;
10100;9918;6814;3735;34;3654;9170;13747;16030;
nan;9811;6943;3690;65;3670;nan;13781;16069;
11454;9753;6854;3656;110;3726;9097;13810;16102;
nan;9733;6680;3766;127;3818;nan;13837;16142;
10387;9697;6720;3555;126;3824;nan;13920;16170;
nan;9711;6670;3533;197;3884;9275;13972;16185;
nan;9648;6595;3479;203;3929;nan;14030;16200;
nan;9587;6532;3468;280;3957;9158;14006;16255;
9778;9592;6543;3433;250;4546;9053;14025;16306;
nan;9596;6442;3463;299;3880;9180;14121;16361;
nan;nan;6409;3436;398;4117;9147;14157;16387;
nan;nan;6431;3275;376;4112;9204;14229;16393;
10127;nan;6403;3295;405;4153;9280;14197;16452;
9438;nan;6401;3300;478;4093;9331;14205;16448;
9452;nan;6346;3239;520;4179;9344;14250;16525;
9971;nan;6378;3144;541;4203;9266;14260;16565;
10227;nan;6335;3153;606;4199;9314;14248;16600;
10037;9218;6277;3108;642;4287;9310;14274;16640;
9349;9272;6493;3039;713;4346;9385;14400;16658;
9259;9182;6276;3016;692;4321;9472;nan;16713;
9229;9225;6222;2995;634;4414;9409;14668;16729;
9163;9147;6047;2930;762;4373;9509;14540;16771;
9238;9065;5952;2875;798;4481;9586;14605;16782;
9167;9048;6033;2850;888;4462;9595;14608;16806;
9216;9007;5951;2864;874;4434;9638;14883;16813;
nan;9012;5959;2833;839;4570;9655;14815;16892;
9089;9006;5864;2786;939;4551;9710;14523;16888;
9002;8961;5865;2809;967;4611;9728;14660;16911;
nan;8940;5848;2693;1009;4634;9763;14738;16961;
8970;8911;5828;2735;1034;4688;9798;14800;17005;
8926;8907;5773;2692;1123;4658;9799;14837;17038;
9330;8882;5704;2615;1072;4705;9843;15274;17048;
nan;8829;5673;2594;1131;4739;9881;14908;17121;
nan;8848;5670;2547;1187;4787;9878;14924;17116;
nan;8864;5608;2540;1213;4810;9959;14865;17169;
8880;nan;5598;2500;1194;4866;9954;14962;17215;
8744;8852;5565;2457;1190;4877;10014;14905;17239;
8742;8946;5522;2399;1304;4937;10041;14972;17266;
nan;nan;5489;2380;1343;4931;10071;15062;17306;
nan;nan;5386;2367;1356;4980;10113;15088;17330;
8559;nan;5387;2331;1401;5072;10142;15050;17363;
8504;8689;5349;2310;1423;5077;10197;15191;17412;
8649;nan;5351;2220;1503;5120;10247;15278;17450;
8670;nan;5236;2159;1530;5108;10269;15584;17493;
8471;nan;5215;2162;1584;5170;10319;15410;17541;
8404;nan;5238;2155;1617;5248;10355;nan;17535;
8383;nan;5171;2147;1671;5283;10395;15645;17597;
8878;nan;5128;2085;1702;5175;10411;15399;17608;
8316;9561;5129;2023;1608;5249;10446;15378;17633;
8296;nan;5051;2058;1741;5343;10451;15815;17687;
8313;nan;5063;1976;1764;5371;10529;15514;17715;
nan;nan;4956;1935;1703;5418;10571;15519;17754;
nan;nan;5013;1900;1780;5486;10560;15578;17756;
nan;nan;4945;1880;1804;5501;10611;15616;17828;
nan;nan;4925;1813;1864;5562;10654;15584;17847;
8532;nan;4889;1789;1839;5482;10690;15542;17908;
nan;nan;4904;1787;1914;5491;10694;15575;17920;
8609;nan;4868;1696;1914;5631;10745;15675;17956;
8430;nan;4846;1653;2004;5718;10736;15707;17981;
8310;nan;4807;1595;2068;5637;10800;15740;18038;
nan;9747;4721;1563;2085;nan;10846;15747;18034;
nan;9620;4649;1584;2142;5716;10857;15739;18120;
nan;nan;4640;1587;2180;5885;10868;15857;18088;
7917;nan;4755;1536;2253;nan;10855;15944;18144;
8178;nan;4620;1470;2248;6069;10956;15958;18170;
8224;nan;4535;1456;2393;nan;10956;15898;18199;
nan;nan;4553;1370;2397;6053;11045;15986;18250;
7781;nan;4565;1351;2519;6603;11079;15969;18300;
7668;8311;4507;1371;2384;6153;11115;16074;18291;
