0;10000;20000;30000;40000;42000;45000;47000;49000;50000;
0;0;0;0;0;0;0;0;0;0;
1732;11339;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:49.128000
1761;11349;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:49.304000
1768;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:49.528000
1748;11354;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:49.736000
1785;11343;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:49.896000
1721;11366;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:50.055000
1753;11387;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:50.216000
1772;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:50.375000
1781;11341;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:50.535000
1748;11367;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:50.695000
1653;11387;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:50.855000
1771;11371;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:51.015000
1665;11371;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:51.191000
1735;11384;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:51.399000
1638;11374;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:51.559000
1690;11363;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:51.735000
1631;11394;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:51.943000
1653;11391;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:52.102000
1633;11396;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:52.262000
1695;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:52.422000
1688;11373;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:52.582000
1748;11394;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:52.742000
1752;11398;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:52.934000
1782;11357;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:53.142000
1762;11342;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:53.366000
1712;11352;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:53.589000
1808;11297;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:53.813000
nan;11362;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:54.021000
1791;11380;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:54.197000
1737;11363;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:54.421000
1693;11362;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:54.644000
1796;11367;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:54.869000
1723;11315;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:55.093000
1727;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:55.317000
1777;11332;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:55.540000
1757;11334;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:55.764000
1794;11422;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:55.988000
1811;11356;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:56.212000
1859;11362;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:56.436000
1712;11341;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:56.660000
1798;11330;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:56.883000
1759;11377;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:57.107000
nan;11398;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:57.331000
1812;11448;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:57.507000
1801;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:57.731000
1834;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:57.955000
1803;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:58.179000
1848;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:58.402000
1759;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:58.626000
1802;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:58.850000
1793;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:59.026000
1785;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:59.250000
1773;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:59.474000
1798;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:59.698000
1805;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:25:59.921000
1773;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:26:00.145000
1811;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:26:00.369000
1823;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:26:00.545000
1827;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:26:00.769000
1828;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:26:00.993000
1815;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:26:01.216000
1803;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:26:01.441000
