nan;nan;nan;nan;nan;10819;10795;86;34;
nan;nan;nan;nan;nan;10809;10777;107;71;
nan;nan;nan;nan;nan;10777;10786;81;58;
nan;nan;nan;nan;nan;10813;10792;94;78;
nan;nan;nan;nan;nan;10847;10785;104;57;
nan;nan;nan;nan;nan;10877;10785;65;103;
nan;nan;nan;nan;nan;10891;10753;88;66;
nan;nan;nan;nan;nan;10913;10725;85;40;
nan;nan;nan;nan;nan;10937;10717;71;43;
nan;nan;nan;nan;nan;10824;10740;83;44;
nan;nan;nan;nan;nan;11176;10741;51;88;
nan;nan;nan;nan;nan;nan;10708;68;149;
nan;nan;nan;nan;nan;nan;10766;76;163;
nan;nan;31113;nan;nan;nan;10750;62;170;
nan;nan;nan;nan;nan;11270;10726;66;105;
nan;nan;nan;nan;nan;nan;10783;61;0;
nan;nan;nan;nan;nan;nan;10714;65;5;
nan;nan;nan;nan;nan;nan;10726;62;79;
nan;nan;nan;nan;nan;11426;10736;65;121;
nan;nan;nan;nan;nan;nan;10694;79;181;
nan;nan;nan;nan;nan;11158;10658;52;144;
nan;nan;nan;nan;nan;11168;10667;57;106;
nan;nan;nan;nan;nan;nan;10686;71;108;
nan;nan;nan;nan;nan;nan;10639;37;172;
nan;nan;nan;nan;nan;nan;10649;21;176;
nan;nan;nan;nan;nan;11040;10663;0;147;
nan;nan;nan;nan;nan;nan;10617;51;223;
nan;nan;nan;nan;nan;nan;10691;97;186;
nan;nan;30986;nan;nan;11127;10565;95;153;
nan;nan;30968;nan;nan;10979;10549;71;120;
nan;nan;30914;nan;nan;11035;10511;71;191;
nan;nan;30926;nan;nan;11080;10551;141;104;
nan;nan;30890;nan;nan;nan;10505;143;213;
nan;nan;30855;nan;nan;nan;10521;101;244;
nan;nan;30858;nan;nan;nan;10529;125;252;
nan;nan;nan;nan;nan;11121;10457;118;210;
nan;nan;30841;nan;nan;11133;10480;159;222;
nan;nan;30817;nan;nan;nan;10456;150;256;
nan;nan;30784;nan;nan;nan;10456;132;268;
nan;nan;30790;nan;nan;nan;10452;180;295;
nan;nan;30770;nan;nan;nan;10444;187;353;
nan;nan;30758;nan;nan;10932;10399;113;311;
nan;nan;30729;nan;nan;11050;10382;205;339;
nan;nan;30748;nan;nan;10917;10353;228;340;
nan;nan;30736;nan;nan;nan;10366;204;348;
nan;nan;nan;nan;nan;nan;10344;332;355;
nan;nan;nan;nan;nan;10735;10344;271;332;
nan;nan;nan;nan;nan;10787;10318;226;409;
nan;nan;nan;nan;nan;10679;10313;270;395;
nan;nan;nan;nan;nan;10705;10270;334;396;
nan;nan;nan;nan;nan;10572;10249;332;376;
nan;nan;nan;nan;nan;10698;10252;284;404;
