15367;8500;nan;6664;2016-04-06 19:57:47.112000
nan;nan;nan;7190;2016-04-06 19:57:47.174000
nan;8825;nan;nan;2016-04-06 19:57:47.243000
nan;8588;nan;6767;2016-04-06 19:57:47.296000
nan;8531;nan;6809;2016-04-06 19:57:47.358000
nan;8490;nan;6821;2016-04-06 19:57:47.427000
nan;8444;nan;6825;2016-04-06 19:57:47.496000
nan;8512;nan;6796;2016-04-06 19:57:47.558000
nan;8534;nan;6733;2016-04-06 19:57:47.627000
nan;8490;nan;6687;2016-04-06 19:57:47.692000
nan;8503;nan;6816;2016-04-06 19:57:47.743000
nan;8415;nan;6850;2016-04-06 19:57:47.812000
nan;8353;nan;6949;2016-04-06 19:57:47.874000
nan;8435;nan;nan;2016-04-06 19:57:47.943000
nan;8430;nan;nan;2016-04-06 19:57:47.996000
nan;8321;nan;6769;2016-04-06 19:57:48.075000
nan;8386;nan;6797;2016-04-06 19:57:48.127000
nan;8429;nan;6750;2016-04-06 19:57:48.211000
nan;8422;nan;6751;2016-04-06 19:57:48.274000
nan;8415;nan;6744;2016-04-06 19:57:48.342000
nan;8377;nan;6830;2016-04-06 19:57:48.396000
nan;8350;nan;nan;2016-04-06 19:57:48.474000
nan;8371;nan;6812;2016-04-06 19:57:48.527000
nan;8322;nan;6692;2016-04-06 19:57:48.595000
nan;8320;nan;6720;2016-04-06 19:57:48.658000
nan;8294;nan;6819;2016-04-06 19:57:48.727000
nan;8352;nan;6888;2016-04-06 19:57:48.795000
nan;nan;12028;nan;2016-04-06 19:57:48.858000
nan;8617;11989;6857;2016-04-06 19:57:48.911000
nan;nan;nan;nan;2016-04-06 19:57:48.974000
nan;nan;nan;nan;2016-04-06 19:57:49.042000
nan;8312;nan;nan;2016-04-06 19:57:49.111000
nan;8439;nan;7292;2016-04-06 19:57:49.174000
nan;nan;nan;7061;2016-04-06 19:57:49.242000
nan;8384;nan;nan;2016-04-06 19:57:49.295000
nan;8395;nan;nan;2016-04-06 19:57:49.358000
nan;nan;nan;nan;2016-04-06 19:57:49.427000
nan;nan;nan;nan;2016-04-06 19:57:49.495000
nan;8596;nan;7074;2016-04-06 19:57:49.558000
nan;nan;nan;nan;2016-04-06 19:57:49.611000
nan;nan;nan;nan;2016-04-06 19:57:49.690000
nan;nan;nan;6986;2016-04-06 19:57:49.742000
nan;8288;nan;6853;2016-04-06 19:57:49.811000
nan;8342;nan;6776;2016-04-06 19:57:49.873000
nan;8324;nan;6725;2016-04-06 19:57:49.942000
nan;8248;nan;6761;2016-04-06 19:57:49.995000
nan;8277;nan;nan;2016-04-06 19:57:50.073000
