3689;nan;2564;nan;2016-04-06 20:00:47.495000
3740;nan;2616;13172;2016-04-06 20:00:47.557000
nan;nan;2533;13178;2016-04-06 20:00:47.626000
3637;nan;2624;nan;2016-04-06 20:00:47.691000
nan;6217;2466;13173;2016-04-06 20:00:47.742000
3558;nan;2479;13155;2016-04-06 20:00:47.810000
3660;nan;2626;13149;2016-04-06 20:00:47.873000
3703;nan;2530;13142;2016-04-06 20:00:47.941000
nan;nan;2528;13105;2016-04-06 20:00:48.010000
3661;nan;2525;13119;2016-04-06 20:00:48.073000
3418;nan;2553;13076;2016-04-06 20:00:48.126000
3323;nan;2585;13031;2016-04-06 20:00:48.210000
3597;nan;2630;13036;2016-04-06 20:00:48.273000
3835;nan;2599;13008;2016-04-06 20:00:48.342000
3622;nan;2553;13035;2016-04-06 20:00:48.411000
4016;6505;2573;12976;2016-04-06 20:00:48.473000
nan;6811;2676;12989;2016-04-06 20:00:48.526000
nan;6521;2678;13077;2016-04-06 20:00:48.595000
3774;6376;2691;nan;2016-04-06 20:00:48.657000
3760;6620;nan;13060;2016-04-06 20:00:48.726000
3779;6318;2690;13067;2016-04-06 20:00:48.794000
3791;nan;2752;13031;2016-04-06 20:00:48.857000
3840;6377;2608;13011;2016-04-06 20:00:48.911000
3716;6246;2933;13082;2016-04-06 20:00:48.973000
3716;nan;nan;13097;2016-04-06 20:00:49.042000
3643;6907;3157;13101;2016-04-06 20:00:49.111000
3551;6680;3003;13045;2016-04-06 20:00:49.173000
4074;6963;2814;nan;2016-04-06 20:00:49.242000
4017;nan;2663;12986;2016-04-06 20:00:49.295000
4101;6963;2731;nan;2016-04-06 20:00:49.358000
4075;7177;2599;12939;2016-04-06 20:00:49.427000
4000;nan;2663;12921;2016-04-06 20:00:49.498000
nan;nan;2718;12940;2016-04-06 20:00:49.561000
3910;nan;2603;12902;2016-04-06 20:00:49.614000
nan;nan;2549;12902;2016-04-06 20:00:49.677000
3924;nan;2672;12930;2016-04-06 20:00:49.746000
3798;nan;2614;12898;2016-04-06 20:00:49.815000
3895;nan;2649;12905;2016-04-06 20:00:49.877000
nan;nan;2575;12935;2016-04-06 20:00:49.930000
4037;6226;2717;nan;2016-04-06 20:00:49.999000
nan;nan;2605;12940;2016-04-06 20:00:50.062000
3986;6510;2690;nan;2016-04-06 20:00:50.130000
4004;6529;2708;12836;2016-04-06 20:00:50.199000
4004;6376;2614;12843;2016-04-06 20:00:50.262000
4023;nan;2649;12899;2016-04-06 20:00:50.315000
4002;6142;3303;12911;2016-04-06 20:00:50.393000
3849;6280;2668;13046;2016-04-06 20:00:50.446000
3650;nan;2981;12953;2016-04-06 20:00:50.515000
3705;6278;2769;12981;2016-04-06 20:00:50.577000
4249;6409;2905;12878;2016-04-06 20:00:50.646000
4096;6568;3231;12908;2016-04-06 20:00:50.699000
4149;nan;3366;nan;2016-04-06 20:00:50.762000
4215;nan;nan;12918;2016-04-06 20:00:50.831000
3696;nan;3336;12958;2016-04-06 20:00:50.899000
4002;6175;3386;12911;2016-04-06 20:00:50.962000
4228;6213;2703;13060;2016-04-06 20:00:51.031000
4133;6121;nan;nan;2016-04-06 20:00:51.097000
4035;nan;2741;nan;2016-04-06 20:00:51.147000
3962;6077;2617;13317;2016-04-06 20:00:51.216000
nan;6014;2674;nan;2016-04-06 20:00:51.278000
4141;6011;2765;nan;2016-04-06 20:00:51.347000
4085;5969;2665;nan;2016-04-06 20:00:51.415000
4035;5962;2718;nan;2016-04-06 20:00:51.478000
4127;5880;2733;nan;2016-04-06 20:00:51.531000
4169;nan;2695;12964;2016-04-06 20:00:51.601000
4246;nan;2729;13067;2016-04-06 20:00:51.663000
4279;nan;2782;12880;2016-04-06 20:00:51.732000
4176;6259;2744;12879;2016-04-06 20:00:51.801000
4057;nan;2709;13343;2016-04-06 20:00:51.864000
4069;nan;2767;nan;2016-04-06 20:00:51.917000
4085;6072;2751;12798;2016-04-06 20:00:51.979000
nan;nan;2755;12670;2016-04-06 20:00:52.048000
nan;nan;2878;nan;2016-04-06 20:00:52.116000
nan;nan;2777;12743;2016-04-06 20:00:52.179000
nan;nan;2757;12687;2016-04-06 20:00:52.248000
4460;nan;nan;12662;2016-04-06 20:00:52.302000
4479;6360;2747;12601;2016-04-06 20:00:52.364000
4502;6309;2784;12651;2016-04-06 20:00:52.432000
4488;nan;2788;12598;2016-04-06 20:00:52.501000
4557;nan;2738;12666;2016-04-06 20:00:52.563000
4485;5878;2727;12665;2016-04-06 20:00:52.632000
4604;5826;2816;12620;2016-04-06 20:00:52.697000
4171;nan;2824;12654;2016-04-06 20:00:52.748000
4017;nan;2801;12600;2016-04-06 20:00:52.817000
4622;nan;2759;12580;2016-04-06 20:00:52.879000
nan;5811;2809;12619;2016-04-06 20:00:52.948000
nan;5719;2810;12679;2016-04-06 20:00:53.002000
nan;nan;2750;12688;2016-04-06 20:00:53.080000
nan;nan;2692;12662;2016-04-06 20:00:53.134000
4250;nan;2866;nan;2016-04-06 20:00:53.202000
4368;nan;2701;nan;2016-04-06 20:00:53.265000
nan;5596;2833;12657;2016-04-06 20:00:53.333000
4451;5645;2846;nan;2016-04-06 20:00:53.400000
4476;nan;2832;12607;2016-04-06 20:00:53.449000
4426;6212;2790;12627;2016-04-06 20:00:53.518000
4382;nan;2792;12573;2016-04-06 20:00:53.581000
nan;5672;2795;12525;2016-04-06 20:00:53.650000
4430;5683;2778;nan;2016-04-06 20:00:53.718000
4459;nan;2818;12514;2016-04-06 20:00:53.781000
4629;nan;2833;12523;2016-04-06 20:00:53.834000
4561;5669;2809;12514;2016-04-06 20:00:53.902000
nan;5723;2818;12505;2016-04-06 20:00:53.965000
4712;5645;2811;nan;2016-04-06 20:00:54.034000
4791;5600;2838;12555;2016-04-06 20:00:54.102000
4795;nan;2873;12732;2016-04-06 20:00:54.165000
4699;5685;2842;nan;2016-04-06 20:00:54.218000
4718;5778;2788;12743;2016-04-06 20:00:54.296000
4725;5764;2866;nan;2016-04-06 20:00:54.349000
4812;5708;2779;nan;2016-04-06 20:00:54.418000
4741;5714;2833;12801;2016-04-06 20:00:54.480000
4748;5674;2905;nan;2016-04-06 20:00:54.549000
4502;nan;2875;12474;2016-04-06 20:00:54.603000
nan;nan;2866;12784;2016-04-06 20:00:54.665000
4366;nan;2875;nan;2016-04-06 20:00:54.734000
nan;nan;2891;12399;2016-04-06 20:00:54.802000
4346;nan;2935;12529;2016-04-06 20:00:54.865000
nan;nan;2878;12396;2016-04-06 20:00:54.934000
nan;5740;2877;12267;2016-04-06 20:00:54.999000
nan;nan;2911;nan;2016-04-06 20:00:55.050000
nan;nan;2869;nan;2016-04-06 20:00:55.119000
4422;nan;2888;nan;2016-04-06 20:00:55.181000
nan;6093;2998;nan;2016-04-06 20:00:55.250000
nan;nan;2989;12532;2016-04-06 20:00:55.318000
4324;nan;2934;nan;2016-04-06 20:00:55.381000
4264;5577;2934;12588;2016-04-06 20:00:55.434000
4328;5641;2877;nan;2016-04-06 20:00:55.503000
nan;5595;2972;nan;2016-04-06 20:00:55.566000
nan;nan;2961;12277;2016-04-06 20:00:55.634000
4389;nan;2924;12245;2016-04-06 20:00:55.703000
nan;nan;2986;12234;2016-04-06 20:00:55.766000
nan;5389;3014;12211;2016-04-06 20:00:55.819000
nan;5420;3017;12204;2016-04-06 20:00:55.882000
4364;5514;2891;nan;2016-04-06 20:00:55.950000
4403;5514;2950;nan;2016-04-06 20:00:56.019000
4456;5491;2950;nan;2016-04-06 20:00:56.081000
4579;5564;2990;nan;2016-04-06 20:00:56.150000
4823;nan;3038;12493;2016-04-06 20:00:56.204000
4665;5419;3073;nan;2016-04-06 20:00:56.266000
nan;5392;2984;12325;2016-04-06 20:00:56.335000
nan;5415;2905;nan;2016-04-06 20:00:56.404000
4624;5480;2917;12207;2016-04-06 20:00:56.466000
4661;5484;2969;nan;2016-04-06 20:00:56.521000
4627;5494;3054;12182;2016-04-06 20:00:56.583000
4585;5454;3038;12157;2016-04-06 20:00:56.652000
4558;5453;3069;12116;2016-04-06 20:00:56.715000
nan;5539;3090;12145;2016-04-06 20:00:56.778000
nan;5499;3015;12127;2016-04-06 20:00:56.847000
nan;5478;3015;12129;2016-04-06 20:00:56.916000
nan;5436;2920;12132;2016-04-06 20:00:56.979000
nan;5421;3040;12107;2016-04-06 20:00:57.032000
4707;5392;3136;12122;2016-04-06 20:00:57.110000
4831;5394;3111;12130;2016-04-06 20:00:57.163000
4977;5375;3089;12164;2016-04-06 20:00:57.232000
4626;5407;3121;12078;2016-04-06 20:00:57.294000
nan;nan;3076;12185;2016-04-06 20:00:57.363000
4607;5358;3130;12433;2016-04-06 20:00:57.417000
4667;5381;3087;12445;2016-04-06 20:00:57.480000
4590;5366;3034;nan;2016-04-06 20:00:57.548000
4789;5345;3012;12319;2016-04-06 20:00:57.617000
4922;5356;3050;nan;2016-04-06 20:00:57.679000
4926;5383;3108;12464;2016-04-06 20:00:57.748000
nan;5347;3098;nan;2016-04-06 20:00:57.814000
nan;5378;3139;12088;2016-04-06 20:00:57.864000
nan;5351;3160;12190;2016-04-06 20:00:57.934000
nan;5312;nan;12057;2016-04-06 20:00:57.996000
5137;5361;3125;12078;2016-04-06 20:00:58.064000
nan;5367;3088;nan;2016-04-06 20:00:58.133000
nan;5363;3108;11988;2016-04-06 20:00:58.195000
4844;5344;3079;12039;2016-04-06 20:00:58.248000
4923;5343;3098;11998;2016-04-06 20:00:58.317000
4936;5301;3173;11944;2016-04-06 20:00:58.395000
4992;5283;3181;nan;2016-04-06 20:00:58.465000
5038;5283;3189;nan;2016-04-06 20:00:58.518000
5014;5293;3186;11958;2016-04-06 20:00:58.596000
5059;5256;3197;12007;2016-04-06 20:00:58.649000
5023;5233;3179;12083;2016-04-06 20:00:58.718000
4978;5234;3200;12116;2016-04-06 20:00:58.781000
4868;5292;3199;12035;2016-04-06 20:00:58.849000
5070;5295;3255;12058;2016-04-06 20:00:58.917000
5111;5325;3213;12129;2016-04-06 20:00:58.981000
5143;5350;3240;12109;2016-04-06 20:00:59.034000
5303;5351;3241;nan;2016-04-06 20:00:59.096000
nan;5275;3208;13203;2016-04-06 20:00:59.165000
5231;5268;3185;nan;2016-04-06 20:00:59.234000
nan;5260;3238;13141;2016-04-06 20:00:59.296000
5279;5248;3249;nan;2016-04-06 20:00:59.365000
5316;5241;3257;nan;2016-04-06 20:00:59.418000
5329;5226;3222;12504;2016-04-06 20:00:59.480000
5297;5211;3248;12011;2016-04-06 20:00:59.549000
5376;5188;3304;11919;2016-04-06 20:00:59.618000
5458;5184;3244;11992;2016-04-06 20:00:59.681000
5507;5182;3272;11859;2016-04-06 20:00:59.749000
5444;5219;3255;nan;2016-04-06 20:00:59.813000
5472;5198;3317;nan;2016-04-06 20:00:59.865000
5468;5242;3339;12359;2016-04-06 20:00:59.933000
5407;5234;3305;12291;2016-04-06 20:00:59.996000
5387;5226;3248;nan;2016-04-06 20:01:00.064000
5412;5277;3254;nan;2016-04-06 20:01:00.133000
5390;5256;3242;nan;2016-04-06 20:01:00.213000
5389;5192;3335;12148;2016-04-06 20:01:00.264000
5390;5255;3441;11993;2016-04-06 20:01:00.333000
5240;5288;3365;nan;2016-04-06 20:01:00.396000
5170;5276;3357;nan;2016-04-06 20:01:00.466000
5096;5296;3303;12306;2016-04-06 20:01:00.518000
5033;5255;3310;nan;2016-04-06 20:01:00.597000
5029;5237;3371;nan;2016-04-06 20:01:00.650000
5066;5215;3448;nan;2016-04-06 20:01:00.719000
5123;5225;3262;nan;2016-04-06 20:01:00.781000
nan;5240;3410;nan;2016-04-06 20:01:00.850000
5329;5234;nan;nan;2016-04-06 20:01:00.917000
5241;5234;3356;nan;2016-04-06 20:01:00.967000
5243;5238;3371;11760;2016-04-06 20:01:01.035000
5235;nan;3420;nan;2016-04-06 20:01:01.098000
5252;5166;3493;nan;2016-04-06 20:01:01.166000
5253;nan;3394;11889;2016-04-06 20:01:01.235000
