0;5000;10000;15000;20000;25000;30000;350000;40000;45000;
0;0;0;0;0;0;0;0;0;0;
nan;nan;8352;nan;2609;nan;nan;nan;nan;nan;2016-03-12 11:05:37.529000
nan;nan;8334;3944;2587;nan;nan;nan;nan;nan;2016-03-12 11:05:37.689000
nan;nan;8356;nan;2564;nan;nan;nan;nan;nan;2016-03-12 11:05:37.849000
nan;nan;nan;3958;2627;nan;nan;nan;nan;nan;2016-03-12 11:05:38.008000
nan;nan;8359;nan;2623;nan;nan;nan;nan;nan;2016-03-12 11:05:38.168000
nan;nan;8351;3949;2598;nan;nan;nan;nan;nan;2016-03-12 11:05:38.328000
nan;nan;8360;nan;2569;nan;nan;nan;nan;nan;2016-03-12 11:05:38.488000
nan;nan;8322;3941;2595;nan;nan;nan;nan;nan;2016-03-12 11:05:38.648000
nan;nan;8357;3994;2610;nan;nan;nan;nan;nan;2016-03-12 11:05:38.808000
nan;nan;8317;3948;2581;nan;nan;nan;nan;nan;2016-03-12 11:05:38.968000
nan;nan;8343;3951;2588;nan;nan;nan;nan;nan;2016-03-12 11:05:39.128000
nan;nan;8357;3948;2583;nan;nan;nan;nan;nan;2016-03-12 11:05:39.288000
nan;nan;8331;3942;2602;nan;nan;nan;nan;nan;2016-03-12 11:05:39.448000
nan;nan;8322;3978;2590;nan;nan;nan;nan;nan;2016-03-12 11:05:39.607000
nan;nan;8308;3985;2598;nan;nan;nan;nan;nan;2016-03-12 11:05:39.767000
nan;nan;8358;3999;2586;nan;nan;nan;nan;nan;2016-03-12 11:05:39.927000
nan;nan;8340;4004;2594;nan;nan;nan;nan;nan;2016-03-12 11:05:40.087000
nan;nan;8339;3960;2581;nan;nan;nan;nan;nan;2016-03-12 11:05:40.247000
nan;nan;8357;3960;2577;nan;nan;nan;nan;nan;2016-03-12 11:05:40.407000
nan;nan;8363;3959;2616;nan;nan;nan;nan;nan;2016-03-12 11:05:40.567000
nan;nan;8361;3991;2605;nan;nan;nan;nan;nan;2016-03-12 11:05:40.727000
nan;nan;8367;3955;2594;nan;nan;nan;nan;nan;2016-03-12 11:05:40.887000
nan;nan;nan;3956;2577;nan;nan;nan;nan;nan;2016-03-12 11:05:41.048000
nan;nan;nan;4089;2623;nan;nan;nan;nan;nan;2016-03-12 11:05:41.207000
nan;nan;nan;4131;2594;nan;nan;nan;nan;nan;2016-03-12 11:05:41.367000
nan;nan;nan;4126;2590;nan;nan;nan;nan;nan;2016-03-12 11:05:41.527000
nan;nan;8476;4218;2575;nan;nan;nan;nan;nan;2016-03-12 11:05:41.687000
nan;nan;8447;4273;2583;nan;nan;nan;nan;nan;2016-03-12 11:05:41.847000
nan;nan;8490;4162;2605;nan;nan;nan;nan;nan;2016-03-12 11:05:42.007000
nan;nan;nan;4216;2603;nan;nan;nan;nan;nan;2016-03-12 11:05:42.167000
