0;10000;20000;30000;40000;42000;45000;47000;49000;50000;
0;0;0;0;0;0;0;0;0;0;
1974;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:19.721000
1983;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:19.897000
2005;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:20.120000
nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:20.328000
1988;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:20.488000
2014;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:20.648000
1999;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:20.824000
2005;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:21.032000
2018;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:21.192000
1988;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:21.352000
1991;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:21.527000
1990;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:21.735000
1982;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:21.911000
1979;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:22.135000
2013;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:22.343000
1992;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:22.519000
1988;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:22.743000
1986;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:22.982000
1978;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:23.190000
1977;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:23.413000
1976;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:23.637000
1987;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:23.845000
1973;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:24.005000
1988;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:24.166000
2000;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:24.326000
1987;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:24.502000
2000;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:24.725000
1995;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:24.949000
1979;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:25.173000
1991;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:25.397000
1982;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:25.621000
1968;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:25.845000
1996;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:26.069000
1976;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:26.292000
2001;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:26.516000
1967;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:26.740000
1973;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:26.916000
1986;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:27.140000
2013;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:27.364000
1979;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:27.588000
2004;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:27.812000
1981;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:28.035000
1990;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:28.259000
1979;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:28.483000
2010;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:28.659000
1963;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:28.883000
nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:29.107000
2000;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:29.331000
1963;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:29.554000
1973;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:29.778000
1986;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:30.002000
1986;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:30.177000
1973;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:30.402000
2038;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:30.625000
2000;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:30.849000
1976;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:31.074000
2040;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:31.249000
1961;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:31.473000
1981;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:31.697000
1994;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:31.921000
2023;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:32.145000
2001;nan;nan;nan;nan;nan;nan;nan;nan;nan;2016-03-12 11:45:32.369000
