nan;nan;22586;nan;nan;7944;7899;163;87;
nan;22599;22531;nan;15513;7977;7997;166;107;
nan;nan;22539;nan;15586;7957;7918;129;93;
nan;nan;22577;nan;nan;7932;7923;149;90;
nan;nan;22562;nan;15564;7938;7960;149;116;
nan;nan;22548;nan;15537;7942;7965;143;101;
nan;nan;22547;nan;15532;7927;7960;148;109;
nan;nan;22565;nan;15515;7926;7943;117;102;
nan;nan;22553;nan;15495;7935;7959;166;89;
nan;nan;22566;nan;15500;7950;7931;153;130;
nan;nan;22566;nan;15504;7946;7877;140;106;
nan;nan;nan;nan;15517;7949;7860;145;107;
nan;nan;22562;nan;15479;7954;7852;141;92;
nan;nan;22540;nan;15469;7944;7909;135;98;
nan;nan;22556;nan;15484;7975;7918;132;90;
nan;nan;22560;nan;15492;7917;7822;178;107;
nan;nan;22553;nan;15524;7928;7827;130;117;
nan;nan;22538;nan;15509;7923;7805;166;102;
nan;nan;22538;nan;15486;7923;7793;155;101;
nan;22593;22515;nan;15497;7899;7925;138;71;
nan;22668;nan;nan;15532;7919;8000;149;80;
nan;nan;22608;nan;15546;7960;7965;161;99;
nan;22633;22584;nan;15509;7865;7866;47;37;
nan;22635;22607;nan;15537;nan;7895;99;6;
nan;22603;22579;15576;15537;7805;7961;248;0;
nan;22620;22579;15595;15506;7886;8274;244;0;
nan;22590;22617;15524;15518;7960;nan;358;0;
nan;22615;22623;15569;15571;7936;8326;375;0;
nan;22650;22599;15656;15588;7858;8074;198;0;
nan;nan;22585;nan;15575;7991;7844;225;65;
nan;nan;22589;nan;15523;7952;7936;10;67;
nan;nan;22607;nan;15500;8082;7967;0;201;
nan;nan;22564;nan;15513;7951;7842;0;219;
nan;nan;22561;nan;15472;8302;7905;0;266;
nan;nan;22566;nan;15464;8122;7877;0;262;
nan;nan;22566;nan;15509;8119;7937;0;216;
nan;nan;22529;nan;15446;7917;7759;0;262;
nan;nan;22476;nan;15399;7912;7763;0;194;
nan;nan;22383;nan;15306;7844;7737;66;225;
nan;nan;22273;nan;15215;7631;7739;216;285;
nan;22264;22119;nan;15089;7522;7389;280;450;
nan;nan;22067;nan;14934;nan;7410;524;441;
nan;21953;21893;14873;14874;7246;7379;615;645;
nan;nan;21785;nan;14732;7100;7042;733;683;
nan;nan;21656;14659;14576;7078;7104;831;814;
nan;21629;21570;nan;14495;6971;6849;826;920;
nan;nan;21451;nan;14366;6880;6827;1036;1082;
nan;nan;21358;nan;14308;7034;6560;1162;1264;
nan;nan;21203;nan;14160;6835;6555;1325;1379;
nan;nan;21136;nan;14060;6458;6359;1396;1350;
nan;nan;20992;nan;13921;6459;6273;1452;1555;
nan;nan;20890;nan;13801;nan;6223;1589;1652;
nan;nan;20727;nan;13690;6241;6054;1785;1698;
nan;nan;20655;13573;13588;6083;5964;1805;nan;
nan;nan;20537;nan;13462;5926;5869;1850;1905;
nan;20490;20395;nan;13341;5770;5624;2028;2088;
nan;20345;20305;nan;13261;5699;5655;2315;2206;
nan;20195;20157;13169;13058;5637;5474;2343;2305;
nan;19989;20007;12999;12912;5465;5335;2480;2440;
nan;19874;19854;12811;12785;5215;5175;2622;2527;
nan;19744;19714;12706;12689;5027;4997;2745;2595;
nan;19575;19591;12538;12498;4922;4832;2856;2797;
nan;19461;19462;12410;12360;4773;4768;2995;2894;
nan;19283;19311;12283;12258;4629;4611;3058;3265;
nan;19191;19183;12159;12127;4530;4426;3300;3202;
nan;19073;19071;12008;12028;4392;4309;3441;3360;
nan;18882;18944;nan;11901;4194;4155;3482;4921;
nan;18784;18743;nan;11717;4065;4108;3871;3879;
nan;18630;18623;nan;11539;3967;3898;3804;4025;
nan;18471;18470;nan;11434;3842;3796;3976;4117;
nan;18342;18331;nan;11272;3671;3627;4113;4251;
nan;nan;18193;nan;11118;3529;3441;4273;4386;
nan;nan;18031;nan;10959;3372;3504;4375;4556;
nan;18017;17917;nan;10847;3277;3204;4526;4711;
nan;17834;17778;nan;10731;3148;3157;4668;4801;
nan;17761;17644;nan;10568;2982;3042;4754;4868;
nan;nan;17466;nan;10401;2860;2924;4940;4895;
nan;17334;17375;nan;10318;2741;2606;5067;5077;
nan;17216;17247;10662;10206;2611;2592;5206;5210;
nan;17107;17133;10021;10105;2344;2416;5354;5322;
nan;16975;16993;9882;9885;2317;2270;5446;5635;
nan;16844;16813;9778;9692;2073;2093;5624;5638;
nan;16667;16705;9574;9583;1969;2015;5719;5875;
nan;16561;16513;9422;9353;1871;1812;5946;6310;
nan;16454;16406;9293;9437;1791;1689;6026;6103;
nan;16315;nan;9272;9232;1652;1506;6112;6289;
nan;16169;16131;9039;9071;1496;nan;6314;6447;
nan;16034;16022;8928;8955;1323;1200;6403;6540;
nan;15917;15895;8850;8828;1253;1131;6505;6831;
nan;15749;15780;8761;8722;1112;1028;6596;6854;
nan;15648;15661;8544;8622;990;947;6808;nan;
nan;15519;15561;8527;8535
