0;0;0;7284;7284;27262;27262;34862;34862;
-5800;0;560;0;350;200;800;300;900;
3403;nan;nan;nan;nan;nan;nan;nan;nan;
3989;nan;nan;nan;nan;nan;nan;nan;nan;
3596;nan;nan;nan;nan;nan;nan;nan;nan;
3757;nan;nan;nan;nan;nan;nan;nan;nan;
3537;nan;nan;nan;nan;nan;nan;nan;nan;
3680;nan;nan;nan;nan;nan;nan;nan;nan;
2995;nan;nan;nan;nan;nan;nan;nan;nan;
2883;nan;nan;nan;nan;nan;nan;nan;nan;
3397;nan;nan;nan;nan;nan;nan;nan;nan;
2797;nan;nan;nan;nan;nan;nan;nan;nan;
2770;nan;nan;nan;nan;nan;nan;nan;nan;
2596;nan;nan;nan;nan;nan;nan;nan;nan;
2593;nan;nan;nan;nan;nan;nan;nan;nan;
2414;nan;nan;nan;nan;nan;nan;nan;nan;
2621;nan;nan;nan;nan;nan;nan;nan;nan;
2391;nan;nan;nan;nan;nan;nan;nan;nan;
2195;nan;nan;nan;nan;nan;nan;nan;nan;
2548;nan;nan;nan;nan;nan;nan;nan;nan;
2131;nan;nan;nan;nan;nan;nan;nan;nan;
1890;nan;nan;nan;nan;nan;nan;nan;nan;
1947;nan;nan;nan;nan;nan;nan;nan;nan;
1846;7087;nan;nan;nan;nan;nan;nan;nan;
1709;nan;nan;nan;nan;nan;nan;nan;nan;
1603;nan;nan;nan;nan;nan;nan;nan;nan;
1462;nan;nan;nan;nan;nan;nan;nan;nan;
1433;nan;nan;nan;nan;nan;nan;nan;nan;
1308;nan;nan;nan;13946;nan;nan;nan;nan;
1187;7625;nan;13993;13822;21547;nan;nan;nan;
1005;6825;7369;nan;13756;nan;nan;nan;nan;
979;6844;6804;13782;13635;21284;nan;nan;nan;
793;6635;6699;13663;nan;21241;nan;nan;nan;
711;6453;6464;13670;13512;21155;nan;nan;nan;
665;6399;6545;13542;13430;21050;nan;nan;nan;
629;6300;6328;13398;13315;21013;nan;nan;nan;
482;6145;6399;13317;13196;nan;nan;nan;nan;
327;6088;6346;13292;13091;nan;nan;nan;nan;
235;6257;6122;13183;nan;nan;nan;nan;nan;
253;6139;6079;13082;nan;20666;nan;nan;nan;
167;6042;5991;13073;13112;nan;nan;nan;nan;
46;nan;6125;13040;nan;nan;nan;nan;nan;
0;5790;6226;13087;13109;nan;nan;nan;nan;
0;5833;nan;nan;nan;nan;nan;nan;nan;
0;5788;nan;13178;nan;nan;nan;nan;nan;
0;5803;nan;13161;nan;nan;nan;nan;nan;
0;5827;nan;13156;nan;nan;nan;nan;nan;
0;5822;nan;13169;nan;nan;nan;nan;nan;
0;5843;nan;13188;nan;nan;nan;nan;nan;
0;5827;nan;13211;nan;nan;nan;nan;nan;
0;5810;nan;13209;nan;nan;nan;nan;nan;
0;5835;nan;13196;nan;nan;nan;nan;nan;
0;5843;nan;13218;nan;nan;nan;nan;nan;
0;5829;nan;13170;nan;nan;nan;nan;nan;
0;5853;nan;13184;nan;nan;nan;nan;nan;
0;5823;nan;13248;nan;nan;nan;nan;nan;
0;5812;nan;13264;nan;nan;nan;nan;nan;
0;5792;nan;nan;nan;nan;nan;nan;nan;
0;5784;5991;13101;nan;nan;nan;nan;nan;
0;5769;5914;13159;nan;nan;nan;nan;nan;
0;5760;nan;13094;12916;nan;nan;nan;nan;
56;6218;6010;12950;nan;20490;nan;nan;nan;
117;nan;nan;12914;12821;nan;nan;nan;nan;
174;5925;5846;12874;nan;nan;nan;nan;nan;
182;6242;5937;12851;12721;nan;nan;nan;nan;
197;nan;5960;12894;12719;nan;nan;nan;nan;
187;nan;5962;12861;12748;nan;nan;nan;nan;
227;nan;5906;12859;12705;nan;nan;nan;nan;
184;nan;5909;12830;12726;nan;nan;nan;nan;
202;6399;5874;12823;12727;nan;nan;nan;nan;
267;5856;5763;12796;12638;nan;nan;nan;nan;
295;5811;5663;12748;12560;nan;nan;nan;nan;
385;6085;nan;12605;12502;20196;nan;28064;nan;
445;nan;5632;12493;12379;20112;nan;27925;nan;
491;5270;5361;12442;12258;nan;nan;nan;nan;
640;5306;5215;12318;12171;19851;nan;27750;nan;
748;5081;4999;12245;12040;19753;nan;27615;nan;
849;4955;4912;12134;11865;19698;nan;27547;nan;
897;4804;4892;11964;11814;19516;nan;27406;nan;
1037;4667;4729;11887;11641;19440;nan;nan;nan;
1145;4547;4672;11692;11563;nan;nan;nan;nan;
1265;4402;4447;11587;11454;nan;nan;nan;nan;
1305;4315;4343;11384;11288;nan;nan;nan;nan;
1525;4176;4226;11269;11251;nan;nan;nan;nan;
1654;4052;4106;11199;11052;nan;nan;nan;nan;
1734;3939;3988;11091;10931;18623;nan;26516;nan;
1814;3839;4110;10925;10773;18515;nan;26373;nan;
2074;3701;3952;10893;10653;18333;nan;26279;nan;
2131;3598;3735;10634;10531;18235;nan;26094;nan;
2229;3674;3649;10643;10429;18081;nan;25951;nan;
2915;3744;3427;10440;10258;18008;nan;nan;nan;
2562;3938;3232;10237;10159;17860;nan;nan;nan;
2593;3015;3074;10187;10032;17700;nan;25548;nan;
3067;2868;2915;10075;9850;17558;nan;25426;nan;
3105;2760;2773;9897;9746;17391;nan;25289;nan;
3045;2549;2696;9781;9603;17248;nan;25132;nan;
3486;2418;2479;9520;9463;17105;nan;25005;nan;
3515;2266;2330;9442;9280;16919;nan;24836;24908;
3639;2092;2531;9240;9148;16791;nan;24675;24742;
3778;2059;2303;9181;8989;16672;nan;24584;24570;
3922;1841;2008;9025;8877;16529;nan;24386;24438;
4044;1717;1878;8839;8713;16366;nan;24299;24269;
4188;1616;nan;8719;8546;16243;nan;24147;24146;
4320;1359;1400;8553;8438;16081;nan;24016;23963;
4509;1321;1293;8383;8278;15941;nan;nan;23864;
4707;1167;1238;8308;8130;15730;15867;nan;23679;
